#,When,Who,Problem Name,Lang,Number,Class,Number_Class
50643413,2019/03/01 17:53,samer_orfali,FriezaFrenzy,GNU C++11,101858,F,101858F
50643413,2019/03/01 17:53,Grapeee,FriezaFrenzy,GNU C++11,101858,F,101858F
50650370,2019/03/01 20:22,Grapeee,Luffy'sRoute,GNU C++17,101858,L,101858L
50650370,2019/03/01 20:22,samer_orfali,Luffy'sRoute,GNU C++17,101858,L,101858L
50657894,2019/03/01 23:37,abdalkader-s,Chtholly'srequest,GNU C++14,897,B,897B
50658637,2019/03/02 00:07,Bsher,Pixels,GNU C++14,209,B,209B
50660151,2019/03/02 01:18,Bsher,VanyaandExams,GNU C++14,492,C,492C
50661753,2019/03/02 03:05,Grapeee,Alluka'sCurse,GNU C++17,101858,A,101858A
50662378,2019/03/02 03:52,Grapeee,Bicolorings,GNU C++17,1051,D,1051D
50678255,2019/03/02 13:17,samer_orfali,LakesinBerland,GNU C++17,723,D,723D
50679966,2019/03/02 14:01,samer_orfali,DestroyingArray,GNU C++17,722,C,722C
50682885,2019/03/02 15:19,samer_orfali,LittlePonyandExpectedMaximum,GNU C++17,453,A,453A
50694628,2019/03/02 20:27,Grapeee,Monitor,GNU C++17,16,C,16C
50701953,2019/03/03 01:36,Bsher,ChocolateBar,GNU C++14,598,E,598E
50702323,2019/03/03 02:05,Grapeee,ChocolateBar,GNU C++17,598,E,598E
50706472,2019/03/03 07:26,Bsher,Barcode,GNU C++14,225,C,225C
50735434,2019/03/03 15:43,abdalkader-s,VasyaandRobot,GNU C++14,1073,C,1073C
50742479,2019/03/03 18:46,Grapeee,TechnogobletofFire,GNU C++17,1121,A,1121A
50743829,2019/03/03 18:52,Bsher,MikeandChildren,GNU C++14,1121,B,1121B
50744688,2019/03/03 18:55,Grapeee,MikeandChildren,GNU C++17,1121,B,1121B
50746187,2019/03/03 19:01,abdalkader-s,TechnogobletofFire,GNU C++14,1121,A,1121A
50746828,2019/03/03 19:04,Bsher,TechnogobletofFire,GNU C++14,1121,A,1121A
50748178,2019/03/03 19:11,abdalkader-s,MikeandChildren,GNU C++14,1121,B,1121B
50762339,2019/03/03 23:18,abdalkader-s,TravellingSalesmanandSpecialNumbers,GNU C++14,914,C,914C
50764238,2019/03/04 01:04,Bsher,Bicolorings,GNU C++14,1051,D,1051D
50779601,2019/03/04 13:42,samer_orfali,TechnogobletofFire,GNU C++17,1121,A,1121A
50779848,2019/03/04 13:49,samer_orfali,MikeandChildren,GNU C++17,1121,B,1121B
50786453,2019/03/04 16:33,samer_orfali,ImportantEquipment,GNU C++14,101858,I,101858I
50790787,2019/03/04 18:37,samer_orfali,Makeatriangle!,GNU C++14,1064,A,1064A
50792079,2019/03/04 19:15,samer_orfali,GlebAndPizza,GNU C++14,842,B,842B
50792374,2019/03/04 19:25,samer_orfali,Trace,GNU C++14,157,B,157B
50793514,2019/03/04 20:02,samer_orfali,CoatofAnticubism,GNU C++14,667,B,667B
50794389,2019/03/04 20:34,samer_orfali,CuttingCarrot,GNU C++14,794,B,794B
50798844,2019/03/04 23:47,samer_orfali,AmrandPins,GNU C++14,507,B,507B
50799050,2019/03/04 23:59,abdalkader-s,MahmoudandaTriangle,GNU C++14,766,B,766B
50799434,2019/03/05 00:23,samer_orfali,HanSoloandLazerGun,GNU C++14,514,B,514B
50799827,2019/03/05 00:48,samer_orfali,Arpaandanexamaboutgeometry,GNU C++14,851,B,851B
50826153,2019/03/05 18:11,abdalkader-s,RegularBracketSequence,GNU C++14,1132,A,1132A
50830440,2019/03/05 18:19,abdalkader-s,Discounts,GNU C++14,1132,B,1132B
50832023,2019/03/05 18:23,Grapeee,Discounts,GNU C++17,1132,B,1132B
50835270,2019/03/05 18:33,Bsher,Discounts,GNU C++14,1132,B,1132B
50838752,2019/03/05 18:47,samer_orfali,Discounts,GNU C++14,1132,B,1132B
50840592,2019/03/05 18:56,Grapeee,CleartheString,GNU C++17,1132,F,1132F
50844149,2019/03/05 19:12,samer_orfali,RegularBracketSequence,GNU C++14,1132,A,1132A
50852747,2019/03/05 19:57,Bsher,PaintingtheFence,GNU C++14,1132,C,1132C
50860121,2019/03/05 20:55,abdalkader-s,PaintingtheFence,GNU C++14,1132,C,1132C
50861212,2019/03/05 21:15,Grapeee,RegularBracketSequence,GNU C++17,1132,A,1132A
50863169,2019/03/05 22:00,RedNextCentury,CleartheString,GNU C++17,1132,F,1132F
50866454,2019/03/05 23:44,abdalkader-s,Oddsum,GNU C++14,797,B,797B
50868956,2019/03/06 01:57,Bsher,RegularBracketSequence,GNU C++14,1132,A,1132A
50886868,2019/03/06 14:40,samer_orfali,Watchmen,GNU C++14,650,A,650A
50887874,2019/03/06 15:03,Grapeee,Watchmen,GNU C++17,650,A,650A
50888766,2019/03/06 15:23,samer_orfali,Gerald'sHexagon,GNU C++14,560,C,560C
50891030,2019/03/06 16:12,samer_orfali,ManyEqualSubstrings,GNU C++14,1029,A,1029A
50894752,2019/03/06 17:35,samer_orfali,TreewithSmallDistances,GNU C++14,1029,E,1029E
50897524,2019/03/06 18:46,abdalkader-s,ColortheFence,GNU C++14,349,B,349B
50907332,2019/03/07 00:06,SaeedSabbagh,CountingTest,GNU C++14,101532,D,101532D
50907764,2019/03/07 00:33,Bsher,CountingTest,GNU C++14,101532,D,101532D
50910233,2019/03/07 04:03,Grapeee,PathsandTrees,GNU C++17,545,E,545E
50922372,2019/03/07 12:57,Bsher,SubstringRemoval,GNU C++14,1096,B,1096B
50922545,2019/03/07 13:03,Bsher,SoldierandNumberGame,GNU C++14,546,D,546D
50934955,2019/03/07 18:13,abdalkader-s,MiddleoftheContest,GNU C++14,1133,A,1133A
50935499,2019/03/07 18:14,Grapeee,MiddleoftheContest,GNU C++17,1133,A,1133A
50938042,2019/03/07 18:21,SaeedSabbagh,MiddleoftheContest,GNU C++14,1133,A,1133A
50938502,2019/03/07 18:22,abdalkader-s,PreparationforInternationalWomen'sDay,GNU C++14,1133,B,1133B
50939086,2019/03/07 18:23,Grapeee,PreparationforInternationalWomen'sDay,GNU C++17,1133,B,1133B
50939673,2019/03/07 18:25,Bsher,MiddleoftheContest,GNU C++14,1133,A,1133A
50941133,2019/03/07 18:29,abdalkader-s,BalancedTeam,GNU C++14,1133,C,1133C
50942279,2019/03/07 18:31,Grapeee,BalancedTeam,GNU C++17,1133,C,1133C
50943906,2019/03/07 18:35,SaeedSabbagh,PreparationforInternationalWomen'sDay,GNU C++14,1133,B,1133B
50945260,2019/03/07 18:39,Bsher,BalancedTeam,GNU C++14,1133,C,1133C
50947698,2019/03/07 18:45,SaeedSabbagh,BalancedTeam,GNU C++14,1133,C,1133C
50948969,2019/03/07 18:48,Bsher,PreparationforInternationalWomen'sDay,GNU C++14,1133,B,1133B
50950153,2019/03/07 18:51,samer_orfali,MiddleoftheContest,GNU C++14,1133,A,1133A
50955799,2019/03/07 19:06,abdalkader-s,KBalancedTeams,GNU C++14,1133,E,1133E
50958205,2019/03/07 19:12,samer_orfali,PreparationforInternationalWomen'sDay,GNU C++14,1133,B,1133B
50959787,2019/03/07 19:17,SaeedSabbagh,SpanningTreewithMaximumDegree,GNU C++14,1133,F1,1133F1
50962032,2019/03/07 19:23,Grapeee,SpanningTreewithMaximumDegree,GNU C++17,1133,F1,1133F1
50962558,2019/03/07 19:25,samer_orfali,BalancedTeam,GNU C++14,1133,C,1133C
50964690,2019/03/07 19:32,SaeedSabbagh,KBalancedTeams,GNU C++14,1133,E,1133E
50972301,2019/03/07 19:55,abdalkader-s,SpanningTreewithMaximumDegree,GNU C++14,1133,F1,1133F1
50974762,2019/03/07 20:02,samer_orfali,SpanningTreewithMaximumDegree,GNU C++14,1133,F1,1133F1
50978392,2019/03/07 20:23,Grapeee,ZeroQuantityMaximization,GNU C++17,1133,D,1133D
50978647,2019/03/07 20:26,samer_orfali,ZeroQuantityMaximization,GNU C++14,1133,D,1133D
50984486,2019/03/07 21:57,SaeedSabbagh,ZeroQuantityMaximization,GNU C++14,1133,D,1133D
50986845,2019/03/07 22:54,abdalkader-s,ZeroQuantityMaximization,GNU C++14,1133,D,1133D
51020547,2019/03/08 13:53,abdalkader-s,UnorderedSubsequence,GNU C++14,27,C,27C
51035410,2019/03/08 17:56,Bsher,ColorfulBricks,GNU C++14,1081,C,1081C
51036180,2019/03/08 18:15,abdalkader-s,ColorfulBricks,GNU C++14,1081,C,1081C
51039535,2019/03/08 19:27,Grapeee,SpanningTreewithOneFixedDegree,GNU C++17,1133,F2,1133F2
51040521,2019/03/08 19:48,Grapeee,SushiforTwo,GNU C++17,1138,A,1138A
51040875,2019/03/08 19:55,RedNextCentury,APrank,GNU C++17,1062,A,1062A
51041332,2019/03/08 20:06,RedNextCentury,Math,GNU C++17,1062,B,1062B
51041980,2019/03/08 20:18,RedNextCentury,Banhmi,GNU C++17,1062,C,1062C
51043094,2019/03/08 20:41,RedNextCentury,FunwithIntegers,GNU C++17,1062,D,1062D
51044392,2019/03/08 21:10,RedNextCentury,Company,GNU C++17,1062,E,1062E
51049046,2019/03/08 23:00,samer_orfali,SushiforTwo,GNU C++14,1138,A,1138A
51050247,2019/03/08 23:38,Bsher,Table,GNU C++14,359,A,359A
51085506,2019/03/09 15:53,SaeedSabbagh,SpanningTreewithOneFixedDegree,GNU C++14,1133,F2,1133F2
51101451,2019/03/09 22:12,RedNextCentury,CurriculumVitae,GNU C++17,846,A,846A
51101649,2019/03/09 22:18,RedNextCentury,MathShow,GNU C++17,846,B,846B
51102620,2019/03/09 22:49,RedNextCentury,FourSegments,GNU C++17,846,C,846C
51102915,2019/03/09 22:58,RedNextCentury,Monitor,GNU C++17,846,D,846D
51103108,2019/03/09 23:05,RedNextCentury,RandomQuery,GNU C++17,846,F,846F
51103743,2019/03/09 23:32,RedNextCentury,ChemistryinBerland,GNU C++17,846,E,846E
51106433,2019/03/10 02:04,Bsher,Math,GNU C++14,1062,B,1062B
51137267,2019/03/10 19:52,abdalkader-s,ArrayReconstructing,GNU C++14,101532,B,101532B
51141287,2019/03/10 22:26,abdalkader-s,CountingTest,GNU C++14,101532,D,101532D
51142759,2019/03/10 23:32,Bsher,PairofNumbers,GNU C++14,359,D,359D
51144439,2019/03/11 01:05,abdalkader-s,SpanningTreewithOneFixedDegree,GNU C++14,1133,F2,1133F2
51144799,2019/03/11 01:30,Bsher,ZeroQuantityMaximization,GNU C++14,1133,D,1133D
51145006,2019/03/11 01:47,Grapeee,BearandFiveCards,GNU C++17,680,A,680A
51144998,2019/03/11 01:47,samer_orfali,BearandFiveCards,GNU C++14,680,A,680A
51145097,2019/03/11 01:55,samer_orfali,BearandFindingCriminals,GNU C++14,680,B,680B
51145109,2019/03/11 01:56,Grapeee,BearandFindingCriminals,GNU C++17,680,B,680B
51145357,2019/03/11 02:22,Grapeee,BearandPrime100,GNU C++17,680,C,680C
51145508,2019/03/11 02:37,RedNextCentury,Quasipalindrome,GNU C++17,863,A,863A
51145561,2019/03/11 02:42,RedNextCentury,Kayaking,GNU C++17,863,B,863B
51145656,2019/03/11 02:51,samer_orfali,BearandPrime100,GNU C++14,680,C,680C
51161048,2019/03/11 15:25,Grapeee,ModifiedGCD,GNU C++17,75,C,75C
51161627,2019/03/11 15:38,abdalkader-s,TheHellBoy,GNU C++14,101532,J,101532J
51172814,2019/03/11 19:40,abdalkader-s,NastyaIsReadingaBook,GNU C++14,1136,A,1136A
51173175,2019/03/11 19:40,Grapeee,NastyaIsReadingaBook,GNU C++17,1136,A,1136A
51176942,2019/03/11 19:51,abdalkader-s,NastyaIsPlayingComputerGames,GNU C++14,1136,B,1136B
51177738,2019/03/11 19:53,Grapeee,NastyaIsPlayingComputerGames,GNU C++17,1136,B,1136B
51178874,2019/03/11 19:58,samer_orfali,NastyaIsReadingaBook,GNU C++14,1136,A,1136A
51184418,2019/03/11 20:22,samer_orfali,NastyaIsPlayingComputerGames,GNU C++14,1136,B,1136B
51188821,2019/03/11 20:48,Grapeee,NastyaIsTransposingMatrices,GNU C++17,1136,C,1136C
51191084,2019/03/11 21:04,abdalkader-s,NastyaIsTransposingMatrices,GNU C++14,1136,C,1136C
51193509,2019/03/11 21:22,samer_orfali,NastyaIsTransposingMatrices,GNU C++14,1136,C,1136C
51195827,2019/03/11 21:49,Bsher,UnorderedSubsequence,GNU C++14,27,C,27C
51199645,2019/03/12 00:33,samer_orfali,FakeNP,GNU C++14,805,A,805A
51199758,2019/03/12 00:40,samer_orfali,3palindrome,GNU C++14,805,B,805B
51199950,2019/03/12 00:51,samer_orfali,FindAmir,GNU C++14,805,C,805C
51200376,2019/03/12 01:18,Bsher,KBalancedTeams,GNU C++14,1133,E,1133E
51200389,2019/03/12 01:19,Bsher,SpanningTreewithMaximumDegree,GNU C++14,1133,F1,1133F1
51200386,2019/03/12 01:19,samer_orfali,Minimumnumberofsteps,GNU C++14,805,D,805D
51211749,2019/03/12 11:18,Bsher,DivisiblityofDifferences,GNU C++14,876,B,876B
51222919,2019/03/12 16:07,Bsher,NastyaIsReadingaBook,GNU C++14,1136,A,1136A
51224040,2019/03/12 16:28,Bsher,NastyaIsPlayingComputerGames,GNU C++14,1136,B,1136B
51230042,2019/03/12 18:47,samer_orfali,FindExtraOne,GNU C++14,900,A,900A
51247826,2019/03/13 09:34,Bsher,Maze,GNU C++14,377,A,377A
51248489,2019/03/13 09:58,abdalkader-s,AdaptationStories,GNU C++14,101804,A,101804A
51248489,2019/03/13 09:58,Bsher,AdaptationStories,GNU C++14,101804,A,101804A
51263621,2019/03/13 17:27,samer_orfali,AdaptationStories,GNU C++17,101804,A,101804A
51263621,2019/03/13 17:27,Grapeee,AdaptationStories,GNU C++17,101804,A,101804A
51264668,2019/03/13 17:57,samer_orfali,DireGrades,GNU C++14,101804,D,101804D
51264668,2019/03/13 17:57,Grapeee,DireGrades,GNU C++14,101804,D,101804D
51270369,2019/03/13 20:42,samer_orfali,FirstDay,GNU C++17,101804,F,101804F
51270369,2019/03/13 20:42,Grapeee,FirstDay,GNU C++17,101804,F,101804F
51275737,2019/03/14 00:06,Bsher,DireGrades,GNU C++14,101804,D,101804D
51277298,2019/03/14 01:57,Bsher,BeforetheGreatDay,GNU C++14,101804,B,101804B
51303736,2019/03/14 18:43,samer_orfali,BeforetheGreatDay,GNU C++14,101804,B,101804B
51311107,2019/03/14 22:25,abdalkader-s,MagicalIndices,GNU C++14,101532,G,101532G
51312261,2019/03/14 23:13,abdalkader-s,CorruptedImages,GNU C++14,101532,H,101532H
51313252,2019/03/15 00:01,abdalkader-s,PalindromesBuilding,GNU C++14,101532,K,101532K
51346925,2019/03/15 21:59,abdalkader-s,BeforetheGreatDay,GNU C++11,101804,B,101804B
51426575,2019/03/17 22:36,Bsher,NastyaIsTransposingMatrices,GNU C++14,1136,C,1136C
51426636,2019/03/17 22:39,abdalkader-s,Antipalindrome,GNU C++11,981,A,981A
51446984,2019/03/18 15:57,abdalkader-s,FoxAndTwoDots,GNU C++11,510,B,510B
51450938,2019/03/18 17:42,abdalkader-s,Equalize,GNU C++11,1037,C,1037C
51454775,2019/03/18 19:33,abdalkader-s,HelloSCPC2018!,GNU C++11,102006,A,102006A
51454775,2019/03/18 19:33,SaeedSabbagh,HelloSCPC2018!,GNU C++11,102006,A,102006A
51454775,2019/03/18 19:33,Bsher,HelloSCPC2018!,GNU C++11,102006,A,102006A
51455522,2019/03/18 19:54,abdalkader-s,BinaryHamming,GNU C++11,102006,B,102006B
51455522,2019/03/18 19:54,SaeedSabbagh,BinaryHamming,GNU C++11,102006,B,102006B
51455522,2019/03/18 19:54,Bsher,BinaryHamming,GNU C++11,102006,B,102006B
51459266,2019/03/18 21:40,abdalkader-s,CarnivalSlots,GNU C++14,102006,D,102006D
51459266,2019/03/18 21:40,SaeedSabbagh,CarnivalSlots,GNU C++14,102006,D,102006D
51459266,2019/03/18 21:40,Bsher,CarnivalSlots,GNU C++14,102006,D,102006D
51489260,2019/03/19 17:39,abdalkader-s,Game23,GNU C++11,1141,A,1141A
51490144,2019/03/19 17:40,Bsher,Game23,GNU C++14,1141,A,1141A
51491976,2019/03/19 17:44,SaeedSabbagh,Game23,GNU C++14,1141,A,1141A
51492277,2019/03/19 17:44,samer_orfali,Game23,GNU C++14,1141,A,1141A
51492837,2019/03/19 17:45,abdalkader-s,MaximalContinuousRest,GNU C++11,1141,B,1141B
51493978,2019/03/19 17:47,Bsher,MaximalContinuousRest,GNU C++14,1141,B,1141B
51495308,2019/03/19 17:49,samer_orfali,MaximalContinuousRest,GNU C++14,1141,B,1141B
51495866,2019/03/19 17:50,SaeedSabbagh,MaximalContinuousRest,GNU C++14,1141,B,1141B
51498519,2019/03/19 17:56,Bsher,PolycarpRestoresPermutation,GNU C++14,1141,C,1141C
51506452,2019/03/19 18:16,Bsher,ColoredBoots,GNU C++14,1141,D,1141D
51508795,2019/03/19 18:21,SaeedSabbagh,ColoredBoots,GNU C++14,1141,D,1141D
51528692,2019/03/19 19:22,samer_orfali,ColoredBoots,GNU C++14,1141,D,1141D
51534680,2019/03/19 19:53,samer_orfali,PolycarpRestoresPermutation,GNU C++14,1141,C,1141C
51540652,2019/03/19 21:11,abdalkader-s,ColoredBoots,GNU C++11,1141,D,1141D
51541802,2019/03/19 21:36,abdalkader-s,PolycarpRestoresPermutation,GNU C++11,1141,C,1141C
51544602,2019/03/19 22:38,RedNextCentury,Fair,GNU C++17,986,A,986A
51545533,2019/03/19 23:00,RedNextCentury,PetrandPermutations,GNU C++17,986,B,986B
51546642,2019/03/19 23:34,samer_orfali,SuperheroBattle,GNU C++14,1141,E,1141E
51549089,2019/03/20 01:19,Grapeee,Game23,GNU C++17,1141,A,1141A
51549200,2019/03/20 01:26,Grapeee,MaximalContinuousRest,GNU C++17,1141,B,1141B
51559021,2019/03/20 10:09,RedNextCentury,CoolestSkiRoute,GNU C++14,102021,C,102021C
51559336,2019/03/20 10:21,RedNextCentury,DownthePyramid,GNU C++14,102021,D,102021D
51560152,2019/03/20 10:37,RedNextCentury,FightingMonsters,GNU C++14,102021,F,102021F
51560523,2019/03/20 10:46,RedNextCentury,It'sTimeforaMontage,GNU C++14,102021,I,102021I
51561271,2019/03/20 11:02,RedNextCentury,ExpiredLicense,GNU C++14,102021,E,102021E
51562602,2019/03/20 11:31,RedNextCentury,HyperIlluminati,GNU C++17,102021,H,102021H
51566549,2019/03/20 12:58,RedNextCentury,LogicPuzzle,GNU C++17,102021,L,102021L
51566776,2019/03/20 13:03,RedNextCentury,Mountaineers,GNU C++17,102021,M,102021M
51569024,2019/03/20 13:54,RedNextCentury,AttackonAlphaZet,GNU C++17,102021,A,102021A
51571833,2019/03/20 14:50,RedNextCentury,KitchenCableChaos,GNU C++17,102021,K,102021K
51576304,2019/03/20 16:02,RedNextCentury,BattleRoyale,GNU C++17,102021,B,102021B
51586029,2019/03/20 19:25,SaeedSabbagh,SuperheroBattle,GNU C++14,1141,E,1141E
51587473,2019/03/20 20:02,SaeedSabbagh,PolycarpRestoresPermutation,GNU C++14,1141,C,1141C
51593939,2019/03/20 23:22,RedNextCentury,Rebus,GNU C++17,663,A,663A
51594960,2019/03/21 00:06,RedNextCentury,GraphColoring,GNU C++17,663,C,663C
51596220,2019/03/21 01:14,RedNextCentury,InternationalOlympiad,GNU C++17,663,B,663B
51608104,2019/03/21 11:42,SaeedSabbagh,PairofNumbers,GNU C++14,359,D,359D
51608527,2019/03/21 11:56,SaeedSabbagh,Table,GNU C++14,359,A,359A
51621197,2019/03/21 17:24,SaeedSabbagh,KSmallestSums,GNU C++14,100048,C,100048C
51626482,2019/03/21 18:40,Grapeee,EvenSubstrings,GNU C++17,1139,A,1139A
51628090,2019/03/21 18:44,samer_orfali,EvenSubstrings,GNU C++14,1139,A,1139A
51631415,2019/03/21 18:53,samer_orfali,Chocolates,GNU C++14,1139,B,1139B
51635061,2019/03/21 19:06,Grapeee,Chocolates,GNU C++17,1139,B,1139B
51643507,2019/03/21 19:55,samer_orfali,EdgyTrees,GNU C++14,1139,C,1139C
51650318,2019/03/21 21:33,Bsher,EvenSubstrings,GNU C++14,1139,A,1139A
51650678,2019/03/21 21:41,Bsher,Chocolates,GNU C++14,1139,B,1139B
51653291,2019/03/21 22:54,abdalkader-s,EvenSubstrings,GNU C++11,1139,A,1139A
51653580,2019/03/21 23:03,abdalkader-s,Chocolates,GNU C++11,1139,B,1139B
51655063,2019/03/21 23:55,RedNextCentury,StairsandElevators,GNU C++17,966,A,966A
51655452,2019/03/22 00:11,RedNextCentury,ResourceDistribution,GNU C++17,966,B,966B
51686189,2019/03/22 17:38,SaeedSabbagh,VasyaandBeautifulArrays,GNU C++14,355,E,355E
51687263,2019/03/22 18:07,RedNextCentury,DetectiveBook,GNU C++17,1140,A,1140A
51687978,2019/03/22 18:10,abdalkader-s,DetectiveBook,GNU C++11,1140,A,1140A
51688382,2019/03/22 18:11,RedNextCentury,GoodString,GNU C++17,1140,B,1140B
51689195,2019/03/22 18:13,Grapeee,DetectiveBook,GNU C++17,1140,A,1140A
51690620,2019/03/22 18:17,RedNextCentury,Playlist,GNU C++17,1140,C,1140C
51694301,2019/03/22 18:26,RedNextCentury,MinimumTriangulation,GNU C++17,1140,D,1140D
51699186,2019/03/22 18:40,Grapeee,GoodString,GNU C++17,1140,B,1140B
51700586,2019/03/22 18:45,abdalkader-s,GoodString,GNU C++11,1140,B,1140B
51712676,2019/03/22 19:31,Grapeee,MinimumTriangulation,GNU C++17,1140,D,1140D
51713196,2019/03/22 19:34,abdalkader-s,Playlist,GNU C++11,1140,C,1140C
51714080,2019/03/22 19:38,Grapeee,Playlist,GNU C++17,1140,C,1140C
51715472,2019/03/22 19:45,abdalkader-s,MinimumTriangulation,GNU C++11,1140,D,1140D
51737647,2019/03/23 06:49,SaeedSabbagh,DetectiveBook,GNU C++14,1140,A,1140A
51738005,2019/03/23 07:06,SaeedSabbagh,GoodString,GNU C++14,1140,B,1140B
51739152,2019/03/23 07:52,SaeedSabbagh,MinimumTriangulation,GNU C++14,1140,D,1140D
51759133,2019/03/23 15:57,SaeedSabbagh,Playlist,GNU C++14,1140,C,1140C
51765741,2019/03/23 18:44,Grapeee,FairGame,GNU C++17,864,A,864A
51765922,2019/03/23 18:49,Grapeee,PolycarpandLetters,GNU C++17,864,B,864B
51766388,2019/03/23 19:02,Grapeee,MakeaPermutation!,GNU C++17,864,D,864D
51767428,2019/03/23 19:34,Grapeee,Bus,GNU C++17,864,C,864C
51768441,2019/03/23 20:05,Grapeee,Fire,GNU C++17,864,E,864E
51771641,2019/03/23 21:42,Bsher,MinimumTriangulation,GNU C++14,1140,D,1140D
51773467,2019/03/23 22:48,Bsher,DetectiveBook,GNU C++14,1140,A,1140A
51773821,2019/03/23 23:03,Bsher,GoodString,GNU C++14,1140,B,1140B
51774432,2019/03/23 23:29,Bsher,Playlist,GNU C++14,1140,C,1140C
51776308,2019/03/24 01:10,Bsher,EdgyTrees,GNU C++14,1139,C,1139C
51776924,2019/03/24 02:03,Bsher,OurTanyaisCryingOutLoud,GNU C++14,940,B,940B
51790481,2019/03/24 15:36,Bsher,ChristmasSpruce,GNU C++14,913,B,913B
51791301,2019/03/24 15:56,abdalkader-s,Shifts,GNU C++11,230,C,230C
51795689,2019/03/24 18:02,Bsher,Socks,GNU C++14,731,C,731C
51797375,2019/03/24 18:56,Bsher,RecursiveQueries,GNU C++14,932,B,932B
51800099,2019/03/24 20:31,Grapeee,WhoIsTheWinner,GNU C++17,100712,A,100712A
51800099,2019/03/24 20:31,samer_orfali,WhoIsTheWinner,GNU C++17,100712,A,100712A
51800155,2019/03/24 20:32,abdalkader-s,StreetLamps,GNU C++14,100712,C,100712C
51800155,2019/03/24 20:32,Bsher,StreetLamps,GNU C++14,100712,C,100712C
51800345,2019/03/24 20:39,Grapeee,StreetLamps,GNU C++17,100712,C,100712C
51800345,2019/03/24 20:39,samer_orfali,StreetLamps,GNU C++17,100712,C,100712C
51800409,2019/03/24 20:41,samer_orfali,EpicProfessor,GNU C++17,100712,E,100712E
51800416,2019/03/24 20:41,Bsher,WhoIsTheWinner,GNU C++14,100712,A,100712A
51800416,2019/03/24 20:41,abdalkader-s,WhoIsTheWinner,GNU C++14,100712,A,100712A
51800409,2019/03/24 20:41,Grapeee,EpicProfessor,GNU C++17,100712,E,100712E
51800594,2019/03/24 20:46,abdalkader-s,EpicProfessor,GNU C++14,100712,E,100712E
51800594,2019/03/24 20:46,Bsher,EpicProfessor,GNU C++14,100712,E,100712E
51800970,2019/03/24 21:00,Grapeee,RuntimeError,GNU C++14,100712,K,100712K
51800970,2019/03/24 21:00,samer_orfali,RuntimeError,GNU C++14,100712,K,100712K
51801137,2019/03/24 21:05,Bsher,RuntimeError,GNU C++14,100712,K,100712K
51801137,2019/03/24 21:05,abdalkader-s,RuntimeError,GNU C++14,100712,K,100712K
51801763,2019/03/24 21:27,Grapeee,RockPaperScissors,GNU C++17,100712,B,100712B
51801763,2019/03/24 21:27,samer_orfali,RockPaperScissors,GNU C++17,100712,B,100712B
51802313,2019/03/24 21:48,Grapeee,HeavyCoins,GNU C++14,100712,G,100712G
51802313,2019/03/24 21:48,samer_orfali,HeavyCoins,GNU C++14,100712,G,100712G
51802746,2019/03/24 22:03,samer_orfali,TravellingSalesman,GNU C++17,100712,F,100712F
51802746,2019/03/24 22:03,Grapeee,TravellingSalesman,GNU C++17,100712,F,100712F
51803291,2019/03/24 22:27,Bsher,HeavyCoins,GNU C++14,100712,G,100712G
51803291,2019/03/24 22:27,abdalkader-s,HeavyCoins,GNU C++14,100712,G,100712G
51803813,2019/03/24 22:51,samer_orfali,AlternatingStrings,GNU C++17,100712,D,100712D
51803813,2019/03/24 22:51,Grapeee,AlternatingStrings,GNU C++17,100712,D,100712D
51803845,2019/03/24 22:52,samer_orfali,Candy,GNU C++14,100712,J,100712J
51803845,2019/03/24 22:52,Grapeee,Candy,GNU C++14,100712,J,100712J
51804154,2019/03/24 23:06,abdalkader-s,TravellingSalesman,GNU C++14,100712,F,100712F
51804154,2019/03/24 23:06,Bsher,TravellingSalesman,GNU C++14,100712,F,100712F
51804875,2019/03/24 23:42,abdalkader-s,AlternatingStrings,GNU C++11,100712,D,100712D
51804875,2019/03/24 23:42,Bsher,AlternatingStrings,GNU C++11,100712,D,100712D
51804967,2019/03/24 23:47,abdalkader-s,Candy,GNU C++14,100712,J,100712J
51804967,2019/03/24 23:47,Bsher,Candy,GNU C++14,100712,J,100712J
51805311,2019/03/25 00:04,samer_orfali,BahosainandDigits,GNU C++17,100712,I,100712I
51805311,2019/03/25 00:04,Grapeee,BahosainandDigits,GNU C++17,100712,I,100712I
51806182,2019/03/25 00:58,abdalkader-s,RockPaperScissors,GNU C++14,100712,B,100712B
51806182,2019/03/25 00:58,Bsher,RockPaperScissors,GNU C++14,100712,B,100712B
51807866,2019/03/25 03:50,Bsher,Chessboard,GNU C++14,961,C,961C
51808343,2019/03/25 04:52,Bsher,FixingTypos,GNU C++14,363,C,363C
51816484,2019/03/25 12:31,abdalkader-s,FairGame,GNU C++11,864,A,864A
