#,When,Who,Problem_name,Lang,Number,Character
112858405,Apr/12/2021 19:43,Grapeee,Yet Another Card Deck,GNU C++17,1511,C
112858510,Apr/12/2021 19:43,Grapeee,Min Cost String,GNU C++17,1511,D
112956074,Apr/13/2021 22:13,Grapeee,GCD Length,GNU C++17,1511,B
112960354,Apr/13/2021 23:41,Grapeee,Spy Detected!,GNU C++17,1512,A
112960775,Apr/13/2021 23:53,Grapeee,Almost Rectangle,GNU C++17,1512,B
112961371,Apr/14/2021 00:11,Grapeee,A B Palindrome,GNU C++17,1512,C
112961857,Apr/14/2021 00:26,Grapeee,Corrupted Array,GNU C++17,1512,D
112962368,Apr/14/2021 00:45,Grapeee,Short Task,GNU C++17,1512,G
112962645,Apr/14/2021 00:57,Grapeee,Permutation by Sum,GNU C++17,1512,E
112963302,Apr/14/2021 01:22,Grapeee,Education,GNU C++17,1512,F
112963649,Apr/14/2021 01:37,Grapeee,Education,GNU C++17,1512,F
112964391,Apr/14/2021 02:06,Grapeee,Short Task,GNU C++17,1512,G
112964430,Apr/14/2021 02:08,Grapeee,Short Task,GNU C++17,1512,G
112964442,Apr/14/2021 02:09,Grapeee,Short Task,GNU C++17,1512,G
112964456,Apr/14/2021 02:10,Grapeee,Short Task,GNU C++17,1512,G
112964471,Apr/14/2021 02:10,Grapeee,Short Task,GNU C++17,1512,G
112964545,Apr/14/2021 02:14,Grapeee,Short Task,GNU C++17,1512,G
113011594,Apr/14/2021 15:50,Grapeee,Secret Combination,GNU C++17,496,B
113013536,Apr/14/2021 16:14,Grapeee,Secret Combination,GNU C++17,496,B
113013791,Apr/14/2021 16:17,Grapeee,Secret Combination,GNU C++17,496,B
113185418,Apr/16/2021 17:37,Grapeee,Average Height,GNU C++17,1509,A
113203891,Apr/16/2021 17:56,Grapeee,TMT Document,GNU C++17,1509,B
113232781,Apr/16/2021 18:47,Grapeee,The Sports Festival,GNU C++17,1509,C
113267560,Apr/16/2021 21:52,Grapeee,Binary Literature,GNU C++17,1509,D
113420430,Apr/18/2021 17:07,Grapeee,Going Home,GNU C++17,1501,C
113422111,Apr/18/2021 17:30,Grapeee,Going Home,GNU C++17,1501,C
113490392,Apr/19/2021 16:37,Grapeee,Perfectly Imperfect Array,GNU C++17,1514,A
113499547,Apr/19/2021 16:46,Grapeee,"AND 0, Sum Big",GNU C++17,1514,B
113544997,Apr/19/2021 20:33,Grapeee,Product 1 Modulo N,GNU C++17,1514,C
113546834,Apr/19/2021 20:53,Grapeee,Cut and Stick,GNU C++17,1514,D
113547229,Apr/19/2021 20:58,Grapeee,Cut and Stick,GNU C++17,1514,D
113550833,Apr/19/2021 21:47,Grapeee,"AND 0, Sum Big",GNU C++17,1514,B
113617921,Apr/20/2021 16:32,Grapeee,Cut and Stick,GNU C++17,1514,D
113618240,Apr/20/2021 16:35,Grapeee,Cut and Stick,GNU C++17,1514,D
113655517,Apr/21/2021 01:35,Grapeee,Books,GNU C++17,279,B
113655671,Apr/21/2021 01:40,Grapeee,Books,GNU C++17,279,B
113714327,Apr/21/2021 16:37,Grapeee,Tit for Tat,GNU C++17,1516,A
113723828,Apr/21/2021 16:46,Grapeee,AGAGA XOOORRR,GNU C++17,1516,B
113792601,Apr/21/2021 19:11,Grapeee,Baby Ehab Partitions Again,GNU C++17,1516,C
113806696,Apr/21/2021 21:41,Grapeee,Baby Ehab Partitions Again,GNU C++17,1516,C
113807511,Apr/21/2021 21:51,Grapeee,Baby Ehab Partitions Again,GNU C++17,1516,C
113821668,Apr/22/2021 02:53,Grapeee,Cut,GNU C++17,1516,D
113875531,Apr/22/2021 14:13,Grapeee,AGAGA XOOORRR,GNU C++17,1516,B
113986730,Apr/23/2021 17:39,Grapeee,Sum of 2050,GNU C++17,1517,A
114020879,Apr/23/2021 18:54,Grapeee,Fillomino 2,GNU C++17,1517,C
114026587,Apr/23/2021 19:13,Grapeee,Morning Jogging,GNU C++17,1517,B
114034174,Apr/23/2021 19:43,Grapeee,Explorer Space,GNU C++17,1517,D
114292270,Apr/26/2021 18:14,Grapeee,Remove One Element,GNU C++17,1272,D
114292549,Apr/26/2021 18:18,Grapeee,Remove One Element,GNU C++17,1272,D
114292761,Apr/26/2021 18:20,Grapeee,Remove One Element,GNU C++17,1272,D
114542183,Apr/29/2021 17:37,Grapeee,Red and Blue Beans,GNU C++17,1519,A
114562068,Apr/29/2021 17:57,Grapeee,The Cake Is a Lie,GNU C++17,1519,B
114577968,Apr/29/2021 18:20,Grapeee,Berland Regional,GNU C++17,1519,C
114613952,Apr/29/2021 19:37,Grapeee,Maximum Sum of Products,GNU C++17,1519,D
114682840,Apr/30/2021 14:43,Grapeee,Knight Tournament,GNU C++17,356,A
114684832,Apr/30/2021 15:07,Grapeee,Sereja and Brackets,GNU C++17,380,C
114686735,Apr/30/2021 15:31,Grapeee,Ant colony,GNU C++17,474,F
114727726,May/01/2021 01:18,Grapeee,Berland Regional,GNU C++17,1519,C
114746888,May/01/2021 09:13,Grapeee,Pillars,GNU C++17,474,E
114746999,May/01/2021 09:14,Grapeee,Pillars,GNU C++17,474,E
114747146,May/01/2021 09:16,Grapeee,Pillars,GNU C++17,474,E
114747323,May/01/2021 09:18,Grapeee,Pillars,GNU C++17,474,E
114747993,May/01/2021 09:28,Grapeee,Pillars,GNU C++17,474,E
114869128,May/02/2021 17:42,Grapeee,Phoenix and Gold,GNU C++17,1515,A
114894033,May/02/2021 18:03,Grapeee,Phoenix and Puzzle,GNU C++17,1515,B
114902249,May/02/2021 18:13,Grapeee,Phoenix and Towers,GNU C++17,1515,C
114920470,May/02/2021 18:40,Grapeee,Phoenix and Socks,GNU C++17,1515,D
115039773,May/03/2021 16:50,Grapeee,Phoenix and Socks,GNU C++17,1515,D
115041100,May/03/2021 17:05,Grapeee,Phoenix and Socks,GNU C++17,1515,D
115072771,May/04/2021 02:01,Grapeee,Subsequences,GNU C++17,597,C
115072838,May/04/2021 02:03,Grapeee,Subsequences,GNU C++17,597,C
115073112,May/04/2021 02:14,Grapeee,Subsequences,GNU C++17,597,C
115081839,May/04/2021 06:37,Grapeee,Interesting Array,GNU C++17,482,B
115081924,May/04/2021 06:39,Grapeee,Interesting Array,GNU C++17,482,B
115330767,May/05/2021 19:53,Grapeee,Do Not Be Distracted!,GNU C++17,1520,A
115330823,May/05/2021 19:54,Grapeee,Ordinary Numbers,GNU C++17,1520,B
115330895,May/05/2021 19:54,Grapeee,Not Adjacent Matrix,GNU C++17,1520,C
115331000,May/05/2021 19:54,Grapeee,Same Differences,GNU C++17,1520,D
115331071,May/05/2021 19:54,Grapeee,Arranging The Sheep,GNU C++17,1520,E
115331166,May/05/2021 19:55,Grapeee,Guess the K th Zero (Easy version),GNU C++17,1520,F1
115359868,May/06/2021 01:15,Grapeee,To Go Or Not To Go?,GNU C++17,1520,G
115360031,May/06/2021 01:20,Grapeee,To Go Or Not To Go?,GNU C++17,1520,G
115360074,May/06/2021 01:21,Grapeee,To Go Or Not To Go?,GNU C++17,1520,G
115437739,May/06/2021 19:11,Grapeee,Same Differences,GNU C++17,1520,D
115533232,May/07/2021 17:45,Grapeee,Nastia and Nearly Good Numbers,GNU C++17,1521,A
115574331,May/07/2021 18:25,Grapeee,Nastia and a Good Array,GNU C++17,1521,B
115646980,May/08/2021 02:57,Grapeee,Meme Problem,GNU C++17,1076,C
115649849,May/08/2021 04:30,Grapeee,Meme Problem,GNU C++17,1076,C
116177178,May/14/2021 15:01,Grapeee,Baby !Ehab,GNU C++11,102881,N
116177889,May/14/2021 15:11,Grapeee,"Baby Ehab and a GCD Problem, Of Course",GNU C++17,102881,G
116178885,May/14/2021 15:23,Grapeee,Officer Anany Collecting String Subsequences,GNU C++17,102881,A
116181209,May/14/2021 15:51,Grapeee,Plants Watering,GNU C++11,102881,K
116181278,May/14/2021 15:52,Grapeee,Baby Ehab's Whining Chance,GNU C++17,102881,M
116182801,May/14/2021 16:11,Grapeee,Anany in the Army,GNU C++17,102881,B
116184446,May/14/2021 16:33,Grapeee,ABC,GNU C++17,102881,J
116189751,May/14/2021 17:40,Grapeee,Sort?,GNU C++17,102881,C
116189828,May/14/2021 17:41,Grapeee,Baby Ehab's X(OR),GNU C++11,102881,E
116198433,May/14/2021 19:35,Grapeee,YSYS,GNU C++17,102881,D
116199793,May/14/2021 19:55,Grapeee,YSYS,GNU C++17,102881,D
116200045,May/14/2021 19:59,Grapeee,YSYS,GNU C++11,102881,D
116325018,May/16/2021 11:06,Grapeee,Potion making,GNU C++17,1525,A
116329997,May/16/2021 11:10,Grapeee,Permutation Sort,GNU C++17,1525,B
116359476,May/16/2021 11:52,Grapeee,Armchairs,GNU C++17,1525,D
116363508,May/16/2021 12:01,Grapeee,Armchairs,GNU C++17,1525,D
116364274,May/16/2021 12:02,Grapeee,Armchairs,GNU C++17,1525,D
116364630,May/16/2021 12:03,Grapeee,Armchairs,GNU C++17,1525,D
116387617,May/16/2021 13:08,Grapeee,Robot Collisions,GNU C++17,1525,C
116390144,May/16/2021 13:27,Grapeee,Robot Collisions,GNU C++17,1525,C
116391013,May/16/2021 13:35,Grapeee,Potion making,GNU C++17,1525,A
116392145,May/16/2021 13:47,Grapeee,Armchairs,GNU C++17,1525,D
117183598,May/24/2021 17:38,Grapeee,Eshag Loves Big Arrays,GNU C++17,1529,A
117195028,May/24/2021 17:48,Grapeee,Sifid and Strange Subsequences,GNU C++17,1529,B
117204636,May/24/2021 18:00,Grapeee,Parsa's Humongous Tree,GNU C++17,1529,C
117243888,May/24/2021 19:24,Grapeee,Kavi on Pairing Duty,GNU C++17,1529,D
117360822,May/26/2021 02:21,Grapeee,And Then There Were K,GNU C++17,1527,A
117361377,May/26/2021 02:57,Grapeee,Palindrome Game (easy version),GNU C++17,1527,B1
117361742,May/26/2021 03:15,Grapeee,Palindrome Game (easy version),GNU C++17,1527,B1
117361980,May/26/2021 03:25,Grapeee,Palindrome Game (hard version),GNU C++17,1527,B2
117361998,May/26/2021 03:26,Grapeee,Palindrome Game (easy version),GNU C++17,1527,B1
117445577,May/27/2021 00:21,Grapeee,Sequence Pair Weight,GNU C++17,1527,C
117709902,May/29/2021 02:22,Grapeee,Potions (Hard Version),GNU C++17,1526,C2
117709908,May/29/2021 02:22,Grapeee,Potions (Easy Version),GNU C++17,1526,C1
117709983,May/29/2021 02:26,Grapeee,I Hate 1111,GNU C++17,1526,B
117709993,May/29/2021 02:26,Grapeee,I Hate 1111,GNU C++17,1526,B
117710004,May/29/2021 02:27,Grapeee,Mean Inequality,GNU C++17,1526,A
117710668,May/29/2021 02:58,Grapeee,Potions (Easy Version),GNU C++17,1526,C1
117710702,May/29/2021 02:59,Grapeee,Potions (Easy Version),GNU C++17,1526,C1
117712160,May/29/2021 03:53,Grapeee,Mean Inequality,GNU C++17,1526,A
117877606,May/30/2021 17:46,Grapeee,Game of Life,GNU C++17,1523,A
117897585,May/30/2021 18:33,Grapeee,Lord of the Values,GNU C++17,1523,B
117913338,May/30/2021 19:29,Grapeee,Compression and Expansion,GNU C++17,1523,C
117936628,May/31/2021 00:11,Grapeee,Compression and Expansion,GNU C++17,1523,C
117995547,May/31/2021 16:47,Grapeee,Hamburgers,GNU C++17,371,C
118198887,Jun/02/2021 16:48,Grapeee,I Love You,GNU C++17,103048,I
118200580,Jun/02/2021 17:07,Grapeee,Jumps,GNU C++17,101341,D
118202359,Jun/02/2021 17:27,Grapeee,Last Man Standing,GNU C++17,101341,M
118203218,Jun/02/2021 17:36,Grapeee,Pursuing the Happiness,GNU C++17,101341,B
118205411,Jun/02/2021 18:00,Grapeee,Competitions,GNU C++17,101341,K
118205500,Jun/02/2021 18:01,Grapeee,Urn with Balls,GNU C++17,101341,C
118208985,Jun/02/2021 18:39,Grapeee,I love Codeforces,GNU C++17,101341,G
118213732,Jun/02/2021 19:34,Grapeee,Perfect Ban,GNU C++17,101341,H
118215510,Jun/02/2021 19:56,Grapeee,Bonuses and Teleports,GNU C++17,101341,E
118370464,Jun/04/2021 17:38,Grapeee,Fair Playoff,GNU C++17,1535,A
118382197,Jun/04/2021 17:44,Grapeee,Array Reodering,GNU C++17,1535,B
118400361,Jun/04/2021 18:03,Grapeee,Unstable String,GNU C++17,1535,C
118400874,Jun/04/2021 18:04,Grapeee,Unstable String,GNU C++17,1535,C
118429664,Jun/04/2021 19:07,Grapeee,Playoff Tournament,GNU C++17,1535,D
118430633,Jun/04/2021 19:10,Grapeee,Playoff Tournament,GNU C++17,1535,D
118430852,Jun/04/2021 19:11,Grapeee,Playoff Tournament,GNU C++17,1535,D
118431418,Jun/04/2021 19:12,Grapeee,Playoff Tournament,GNU C++17,1535,D
118437010,Jun/04/2021 19:28,Grapeee,Unstable String,GNU C++17,1535,C
118437412,Jun/04/2021 19:29,Grapeee,Array Reodering,GNU C++17,1535,B
118447852,Jun/04/2021 20:47,Grapeee,Playoff Tournament,GNU C++17,1535,D
118723110,Jun/07/2021 15:40,Grapeee,Prinzessin der Verurteilung,GNU C++17,1536,B
119339371,Jun/13/2021 18:40,Grapeee,Colour the Flag,GNU C++17,1534,A
119350743,Jun/13/2021 19:04,Grapeee,Little Alawn's Puzzle,GNU C++17,1534,C
119357316,Jun/13/2021 19:18,Grapeee,Histogram Ugliness,GNU C++17,1534,B
119405397,Jun/14/2021 00:58,Grapeee,Unstable String,GNU C++17,1535,C
119645361,Jun/16/2021 17:59,Grapeee,Kitchen Waste,GNU C++17,102966,K
119645468,Jun/16/2021 18:01,Grapeee,Lets Count Factors,GNU C++17,102966,L
119646979,Jun/16/2021 18:17,Grapeee,Goombas Colliding,GNU C++11,102966,G
119648590,Jun/16/2021 18:36,Grapeee,CLETS Patrols,GNU C++17,102966,C
119651162,Jun/16/2021 19:06,Grapeee,Atsa's Checkers Board,GNU C++17,102966,A
119656212,Jun/16/2021 20:12,Grapeee,Hamsters Training,GNU C++17,102966,H
119656673,Jun/16/2021 20:18,Grapeee,Hamsters Training,GNU C++17,102966,H
119804734,Jun/18/2021 17:37,Grapeee,Arithmetic Array,GNU C++17,1537,A
119816203,Jun/18/2021 17:46,Grapeee,Bad Boy,GNU C++17,1537,B
119841018,Jun/18/2021 18:09,Grapeee,Challenging Cliffs,GNU C++17,1537,C
119860683,Jun/18/2021 18:32,Grapeee,Deleting Divisors,GNU C++17,1537,D
119874620,Jun/18/2021 18:50,Grapeee,Erase and Extend (Easy Version),GNU C++17,1537,E1
120131401,Jun/20/2021 16:43,Grapeee,PriceFixed,GNU C++17,1539,D
120131461,Jun/20/2021 16:43,Grapeee,Stable Groups,GNU C++17,1539,C
120131562,Jun/20/2021 16:44,Grapeee,Love Song,GNU C++17,1539,B
120147423,Jun/20/2021 19:17,Grapeee,Fox And Names,GNU C++17,510,C
120540440,Jun/25/2021 18:41,Grapeee,Pretty Permutations,GNU C++17,1541,A
120555331,Jun/25/2021 18:53,Grapeee,Pleasant Pairs,GNU C++17,1541,B
120573142,Jun/25/2021 19:20,Grapeee,Great Graphs,GNU C++17,1541,C
121189163,Jul/03/2021 16:06,Grapeee,Odd Set,GNU C++17,1542,A
121202478,Jul/03/2021 16:16,Grapeee,Plus and Multiply,GNU C++17,1542,B
121223684,Jul/03/2021 17:04,Grapeee,Strange Function,GNU C++17,1542,C
121246080,Jul/03/2021 18:51,Grapeee,Odd Set,GNU C++17,1542,A
121246239,Jul/03/2021 18:52,Grapeee,Odd Set,GNU C++17,1542,A
121246951,Jul/03/2021 18:58,Grapeee,Strange Function,GNU C++17,1542,C
121247401,Jul/03/2021 19:01,Grapeee,Plus and Multiply,GNU C++17,1542,B
121247475,Jul/03/2021 19:02,Grapeee,Plus and Multiply,GNU C++17,1542,B
121252065,Jul/03/2021 19:52,Grapeee,Strange Function,GNU C++17,1542,C
121252120,Jul/03/2021 19:53,Grapeee,Strange Function,GNU C++17,1542,C
121406254,Jul/05/2021 17:56,Grapeee,Priority Queue,GNU C++17,1542,D
121729538,Jul/08/2021 16:37,Grapeee,Tree Array,GNU C++17,1541,D
121729649,Jul/08/2021 16:38,Grapeee,Tree Array,GNU C++17,1541,D
121729806,Jul/08/2021 16:40,Grapeee,Exciting Bets,GNU C++17,1543,A
121729850,Jul/08/2021 16:40,Grapeee,Customising the Track,GNU C++17,1543,B
121730122,Jul/08/2021 16:43,Grapeee,Tree Array,GNU C++17,1541,D
121731463,Jul/08/2021 16:56,Grapeee,RPD and Rap Sheet (Easy Version),GNU C++17,1543,D1
122012460,Jul/10/2021 21:22,Grapeee,Shortest Path with Obstacle,GNU C++17,1547,A
122012515,Jul/10/2021 21:22,Grapeee,Alphabetical Strings,GNU C++17,1547,B
122012576,Jul/10/2021 21:23,Grapeee,Pair Programming,GNU C++17,1547,C
122012810,Jul/10/2021 21:25,Grapeee,Co growing Sequence,GNU C++17,1547,D
122012873,Jul/10/2021 21:26,Grapeee,Air Conditioners,GNU C++17,1547,E
122012891,Jul/10/2021 21:27,Grapeee,Array Stabilization (GCD version),GNU C++17,1547,F
122160850,Jul/12/2021 05:24,Grapeee,AquaMoon and Two Arrays,GNU C++17,1546,A
122160888,Jul/12/2021 05:25,Grapeee,AquaMoon and Stolen String,GNU C++17,1546,B
122510859,Jul/14/2021 19:50,Grapeee,Maximum Cost Deletion,GNU C++17,1550,B
122510936,Jul/14/2021 19:51,Grapeee,Find The Array,GNU C++17,1550,A
122511659,Jul/14/2021 19:57,Grapeee,Manhattan Subarrays,GNU C++17,1550,C
122512181,Jul/14/2021 20:01,Grapeee,Maximum Cost Deletion,GNU C++17,1550,B
122512280,Jul/14/2021 20:02,Grapeee,Maximum Cost Deletion,GNU C++17,1550,B
122512398,Jul/14/2021 20:03,Grapeee,Maximum Cost Deletion,GNU C++17,1550,B
122515782,Jul/14/2021 20:37,Grapeee,Find The Array,GNU C++17,1550,A
122516063,Jul/14/2021 20:40,Grapeee,Find The Array,GNU C++17,1550,A
122524984,Jul/14/2021 22:49,Grapeee,Stringforces,GNU C++17,1550,E
122525316,Jul/14/2021 22:55,Grapeee,Stringforces,GNU C++17,1550,E
122588815,Jul/15/2021 16:11,Grapeee,Battleship,GNU C++17,102861,B
122588828,Jul/15/2021 16:12,Grapeee,Game Show!,GNU C++11,102861,G
122590459,Jul/15/2021 16:31,Grapeee,Fastminton,GNU C++17,102861,F
122591546,Jul/15/2021 16:45,Grapeee,Number Multiplication,GNU C++17,102861,N
122597324,Jul/15/2021 18:20,Grapeee,Lavaspar,GNU C++11,102861,L
122599146,Jul/15/2021 18:47,Grapeee,SBC's Hangar,GNU C++11,102861,H
122603263,Jul/15/2021 19:31,Grapeee,Sticker Album,GNU C++17,102861,A
122603339,Jul/15/2021 19:32,Grapeee,Sticker Album,GNU C++17,102861,A
122614459,Jul/15/2021 21:58,Grapeee,Interactivity,GNU C++17,102861,I
122918654,Jul/18/2021 13:27,Grapeee,Binary Decimal,GNU C++17,1530,A
122920097,Jul/18/2021 13:45,Grapeee,Putting Plates,GNU C++17,1530,B
122922193,Jul/18/2021 14:07,Grapeee,Pursuit,GNU C++17,1530,C
122928827,Jul/18/2021 15:14,Grapeee,Secret Santa,GNU C++17,1530,D
122938448,Jul/18/2021 17:07,Grapeee,Minimax,GNU C++17,1530,E
122938925,Jul/18/2021 17:13,Grapeee,Minimax,GNU C++17,1530,E
123355920,Jul/22/2021 21:37,Grapeee,Digits Sum,GNU C++17,1553,A
123356045,Jul/22/2021 21:37,Grapeee,Reverse String,GNU C++17,1553,B
123356137,Jul/22/2021 21:38,Grapeee,Penalty,GNU C++17,1553,C
123356317,Jul/22/2021 21:39,Grapeee,Backspace,GNU C++17,1553,D
123357066,Jul/22/2021 21:44,Grapeee,Backspace,GNU C++17,1553,D
123543698,Jul/23/2021 22:13,Grapeee,Polycarp and Coins,GNU C++17,1551,A
123544106,Jul/23/2021 22:18,Grapeee,Wonderful Coloring   1,GNU C++17,1551,B1
123544754,Jul/23/2021 22:27,Grapeee,Wonderful Coloring   2,GNU C++17,1551,B2
123545556,Jul/23/2021 22:39,Grapeee,Interesting Story,GNU C++17,1551,C
123551224,Jul/24/2021 00:25,Grapeee,Equidistant Vertices,GNU C++17,1551,F
123551516,Jul/24/2021 00:32,Grapeee,Equidistant Vertices,GNU C++17,1551,F
123552435,Jul/24/2021 00:57,Grapeee,Fixed Points,GNU C++17,1551,E
123583152,Jul/24/2021 10:40,Grapeee,Wonderful Coloring   2,GNU C++17,1551,B2
123716108,Jul/25/2021 17:39,Grapeee,Subsequence Permutation,GNU C++17,1552,A
123751912,Jul/25/2021 19:18,Grapeee,Maximize the Intersections,GNU C++17,1552,C
123780840,Jul/26/2021 00:33,Grapeee,Array Differentiation,GNU C++17,1552,D
123780994,Jul/26/2021 00:38,Grapeee,Running for Gold,GNU C++17,1552,B
123781113,Jul/26/2021 00:43,Grapeee,Maximum Value,GNU C++17,484,B
123781354,Jul/26/2021 00:50,Grapeee,Omkar and Circle,GNU C++17,1372,D
123782416,Jul/26/2021 01:22,Grapeee,Permutation Shift,GNU C++17,1553,E
123782475,Jul/26/2021 01:24,Grapeee,Permutation Shift,GNU C++17,1553,E
123927728,Jul/27/2021 14:24,Grapeee,Swaps Again,GNU C++17,1365,F
123940063,Jul/27/2021 16:36,Grapeee,GCD of an Array,GNU C++17,1493,D
123940232,Jul/27/2021 16:38,Grapeee,GCD of an Array,GNU C++17,1493,D
123940285,Jul/27/2021 16:38,Grapeee,GCD of an Array,GNU C++17,1493,D
123954280,Jul/27/2021 19:20,Grapeee,Kalila and Dimna in the Logging Industry,GNU C++17,319,C
123972374,Jul/27/2021 23:20,Grapeee,GCD of an Array,GNU C++17,1493,D
124132229,Jul/29/2021 17:40,Grapeee,Cherry,GNU C++17,1554,A
124189897,Jul/29/2021 20:50,Grapeee,Cobb,GNU C++17,1554,B
124191286,Jul/29/2021 21:03,Grapeee,Cobb,GNU C++17,1554,B
124292654,Jul/30/2021 17:57,Grapeee,PizzaForces,GNU C++17,1555,A
124299317,Jul/30/2021 18:07,Grapeee,Coin Rows,GNU C++17,1555,C
124322759,Jul/30/2021 18:49,Grapeee,Two Tables,GNU C++17,1555,B
124326279,Jul/30/2021 18:57,Grapeee,Say No to Palindromes,GNU C++17,1555,D
124373134,Jul/31/2021 03:02,Grapeee,Boring Segments,GNU C++17,1555,E
124373379,Jul/31/2021 03:10,Grapeee,Boring Segments,GNU C++17,1555,E
124373395,Jul/31/2021 03:10,Grapeee,Boring Segments,GNU C++17,1555,E
124373435,Jul/31/2021 03:11,Grapeee,Boring Segments,GNU C++17,1555,E
124520094,Aug/01/2021 17:38,Grapeee,Gregor and Cryptography,GNU C++17,1549,A
124539087,Aug/01/2021 17:56,Grapeee,Gregor and the Pawn Game,GNU C++17,1549,B
124576586,Aug/01/2021 18:53,Grapeee,Integers Have Friends,GNU C++17,1549,D
124613795,Aug/01/2021 22:49,Grapeee,Web of Lies,GNU C++17,1549,C
124614583,Aug/01/2021 23:02,Grapeee,Integers Have Friends,GNU C++17,1549,D
124615117,Aug/01/2021 23:05,Grapeee,Web of Lies,GNU C++17,1549,C
124615252,Aug/01/2021 23:06,Grapeee,Web of Lies,GNU C++17,1549,C
124615579,Aug/01/2021 23:09,Grapeee,Web of Lies,GNU C++17,1549,C
124615748,Aug/01/2021 23:11,Grapeee,Web of Lies,GNU C++17,1549,C
124622290,Aug/02/2021 01:15,Grapeee,Success Rate,GNU C++17,807,C
124669253,Aug/02/2021 12:16,Grapeee,Success Rate,GNU C++17,807,C
125321199,Aug/09/2021 17:38,Grapeee,Ezzat and Two Subsequences,GNU C++17,1557,A
125356955,Aug/09/2021 18:10,Grapeee,Moamen and k subarrays,GNU C++17,1557,B
125374301,Aug/09/2021 18:34,Grapeee,Moamen and XOR,GNU C++17,1557,C
125935634,Aug/15/2021 17:37,Grapeee,Mocha and Math,GNU C++17,1559,A
125943643,Aug/15/2021 17:46,Grapeee,Mocha and Red and Blue,GNU C++17,1559,B
125964834,Aug/15/2021 18:10,Grapeee,Mocha and Hiking,GNU C++17,1559,C
125973259,Aug/15/2021 18:21,Grapeee,Mocha and Diana (Easy Version),GNU C++17,1559,D1
126276397,Aug/18/2021 17:36,Grapeee,Dislike of Threes,GNU C++17,1560,A
126286680,Aug/18/2021 17:44,Grapeee,Who's Opposite?,GNU C++17,1560,B
126297602,Aug/18/2021 17:54,Grapeee,Infinity Table,GNU C++17,1560,C
126322759,Aug/18/2021 18:27,Grapeee,Make a Power of Two,GNU C++17,1560,D
126331082,Aug/18/2021 18:40,Grapeee,Nearest Beautiful Number (easy version),GNU C++17,1560,F1
126861462,Aug/24/2021 18:06,Grapeee,Charmed by the Game,GNU C++17,1561,B
126861608,Aug/24/2021 18:07,Grapeee,Simply Strange Sort,GNU C++17,1561,A
126868448,Aug/24/2021 18:21,Grapeee,Deep Down Below,GNU C++17,1561,C
126892752,Aug/24/2021 19:25,Grapeee,Up the Strip (simplified version),GNU C++17,1561,D1
126975816,Aug/25/2021 17:09,Grapeee,Chuanpai,GNU C++17,103117,A
126975909,Aug/25/2021 17:10,Grapeee,K skip Permutation,GNU C++17,103117,K
126977069,Aug/25/2021 17:24,Grapeee,Hotpot,GNU C++17,103117,B
126978960,Aug/25/2021 17:46,Grapeee,True Story,GNU C++17,103117,M
126981746,Aug/25/2021 18:17,Grapeee,Spicy Restaurant,GNU C++17,103117,L
126982284,Aug/25/2021 18:23,Grapeee,Rock Paper Scissors,GNU C++17,103117,D
126984393,Aug/25/2021 18:48,Grapeee,Nihongo wa Muzukashii Desu,GNU C++17,103117,H
126986744,Aug/25/2021 19:15,Grapeee,Don't Really Like How The Story Ends,GNU C++17,103117,E
127127697,Aug/26/2021 20:40,Grapeee,Two Hundred Twenty One (easy version),GNU C++17,1562,D1
127127947,Aug/26/2021 20:41,Grapeee,Scenes From a Memory,GNU C++17,1562,B
127128928,Aug/26/2021 20:45,Grapeee,Rings,GNU C++17,1562,C
127129296,Aug/26/2021 20:47,Grapeee,The Miracle and the Sleeper,GNU C++17,1562,A
127400687,Aug/29/2021 22:52,Grapeee,Compressed Bracket Sequence,GNU C++17,1556,C
127400981,Aug/29/2021 23:00,Grapeee,Take Your Places!,GNU C++17,1556,B
127401171,Aug/29/2021 23:04,Grapeee,A Variety of Operations,GNU C++17,1556,A
127927003,Sep/05/2021 17:39,Grapeee,Domino Disaster,GNU C++17,1567,A
127936468,Sep/05/2021 17:47,Grapeee,MEXor Mixup,GNU C++17,1567,B
127964353,Sep/05/2021 18:40,Grapeee,Carrying Conundrum,GNU C++17,1567,C
127984284,Sep/05/2021 20:26,Grapeee,Non Decreasing Dilemma,GNU C++17,1567,E
127984624,Sep/05/2021 20:27,Grapeee,Non Decreasing Dilemma,GNU C++17,1567,E
128220021,Sep/08/2021 17:41,Grapeee,Balanced Substring,GNU C++17,1569,A
128243833,Sep/08/2021 18:13,Grapeee,Chess Tournament,GNU C++17,1569,B
128259624,Sep/08/2021 18:45,Grapeee,Jury Meeting,GNU C++17,1569,C
128595006,Sep/12/2021 17:40,Grapeee,Median Maximization,GNU C++17,1566,A
128602633,Sep/12/2021 17:49,Grapeee,MIN MEX Cut,GNU C++17,1566,B
128607821,Sep/12/2021 17:55,Grapeee,MAX MEX Cut,GNU C++17,1566,C
