#,When,Who,Problem_name,Lang,Number,Character
57454136,Jul/21/2019 13:54,Bsher,Seating Chart,GNU C++17,101656,H
57476292,Jul/22/2019 00:54,Bsher,Parallelogram is Back,GNU C++17,749,B
57512193,Jul/22/2019 17:16,Bsher,Bicycle Race,GNU C++17,659,D
57527658,Jul/22/2019 18:10,Bsher,DIY Wooden Ladder,GNU C++17,1197,A
57530919,Jul/22/2019 18:20,Bsher,Pillars,GNU C++17,1197,B
57549435,Jul/22/2019 19:57,Bsher,Array Splitting,GNU C++17,1197,C
57553002,Jul/22/2019 21:19,Bsher,View Angle,GNU C++17,257,C
57576118,Jul/23/2019 10:06,Bsher,Star Arrangements,GNU C++17,101617,I
57577469,Jul/23/2019 10:35,Bsher,Treasure Map,GNU C++17,101617,J
57579008,Jul/23/2019 11:11,Bsher,Jumping Haybales,GNU C++17,101617,D
57584150,Jul/23/2019 12:56,Bsher,Move Away,GNU C++17,101617,F
57586073,Jul/23/2019 13:41,Bsher,Security Badges,GNU C++17,101617,H
57632557,Jul/24/2019 12:18,Bsher,Growling Gears,GNU C++17,101512,G
57634004,Jul/24/2019 12:55,Bsher,Button Bashing,GNU C++17,101512,B
57637544,Jul/24/2019 14:23,Bsher,Excellent Engineers,GNU C++14,101512,E
57642770,Jul/24/2019 16:11,Bsher,Interesting Integers,GNU C++17,101512,I
57650067,Jul/24/2019 17:41,Bsher,Three Piles of Candies,GNU C++17,1196,A
57654031,Jul/24/2019 17:48,Bsher,Odd Sum Segments,GNU C++17,1196,B
57660624,Jul/24/2019 18:02,Bsher,Robot Breakout,GNU C++17,1196,C
57672490,Jul/24/2019 18:29,Bsher,RGB Substring (easy version),GNU C++17,1196,D1
57677985,Jul/24/2019 18:44,Bsher,RGB Substring (hard version),GNU C++17,1196,D2
57702114,Jul/24/2019 21:16,Bsher,Connected Component on a Chessboard,GNU C++17,1196,E
57751820,Jul/25/2019 18:03,Bsher,Battle Sequence,GNU C++17,101858,B
57752440,Jul/25/2019 18:13,Bsher,Doll Collector,GNU C++17,101858,D
57754204,Jul/25/2019 18:43,Bsher,Jaeger Training,GNU C++17,101858,J
57757114,Jul/25/2019 19:40,Bsher,Frieza Frenzy,GNU C++17,101858,F
57758744,Jul/25/2019 20:12,Bsher,Important Equipment,GNU C++17,101858,I
57760609,Jul/25/2019 20:51,Bsher,Heaven's Arena,GNU C++17,101858,H
57767390,Jul/26/2019 00:28,Bsher,Killua's Race,GNU C++17,101858,K
57842644,Jul/27/2019 12:52,Bsher,Derangement,GNU C++17,100971,B
57842964,Jul/27/2019 12:59,Bsher,Triangles,GNU C++17,100971,C
57844535,Jul/27/2019 13:33,Bsher,Repair,GNU C++17,100971,G
57846702,Jul/27/2019 14:29,Bsher,Palindromization,GNU C++17,100971,K
57857808,Jul/27/2019 18:57,Bsher,Chess Match,GNU C++17,100971,L
57858287,Jul/27/2019 19:12,Bsher,Chess Match,GNU C++17,100971,L
57910873,Jul/28/2019 23:07,Bsher,Olympiad,GNU C++17,222,D
57913510,Jul/29/2019 01:32,Bsher,Multiplicity,GNU C++17,1061,C
57914190,Jul/29/2019 02:26,Bsher,Coins and Queries,GNU C++17,1003,D
58123091,Aug/01/2019 14:35,Bsher,You Are Fired,GNU C++17,101873,K
58124032,Aug/01/2019 14:56,Bsher,Uberwatch,GNU C++17,101873,I
58127612,Aug/01/2019 16:09,Bsher,Pants On Fire,GNU C++17,101873,D
58128459,Aug/01/2019 16:25,Bsher,Joyride,GNU C++17,101873,C
58191557,Aug/02/2019 22:58,Bsher,Little Pony and Expected Maximum,GNU C++17,454,C
58276032,Aug/04/2019 19:50,Bsher,Important Exam,GNU C++17,1201,A
58288075,Aug/04/2019 20:24,Bsher,Maximum Median,GNU C++17,1201,C
58306622,Aug/04/2019 22:45,Bsher,Zero Array,GNU C++17,1201,B
58332627,Aug/05/2019 13:03,Bsher,Wet Shark and Flowers,GNU C++17,621,C
58334113,Aug/05/2019 13:45,Bsher,Robot Walk,GNU C++17,100796,G
58334267,Aug/05/2019 13:49,Bsher,AHB,GNU C++14,100796,A
58334624,Aug/05/2019 13:58,Bsher,Emoticons,GNU C++17,100796,L
58335980,Aug/05/2019 14:29,Bsher,Game of Corners,GNU C++17,100796,H
58336040,Aug/05/2019 14:31,Bsher,Unusual Sum,GNU C++14,100796,F
58337636,Aug/05/2019 15:04,Bsher,Journey,GNU C++17,100796,D
58342266,Aug/05/2019 16:38,Bsher,Shell Game,GNU C++17,100796,I
58344257,Aug/05/2019 17:20,Bsher,Permutation Polygon,GNU C++14,100796,E
58345213,Aug/05/2019 17:40,Bsher,Profact,GNU C++11,100796,K
58351381,Aug/05/2019 20:20,Bsher,Game on Tree,GNU C++17,280,C
58357355,Aug/05/2019 23:28,Bsher,Merge Equals,GNU C++17,962,D
58357852,Aug/05/2019 23:48,Bsher,Convert to Ones,GNU C++17,998,C
58359301,Aug/06/2019 01:06,Bsher,Star sky,GNU C++17,835,C
58406517,Aug/07/2019 00:03,Bsher,Abbreviation,GNU C++17,1003,F
58421650,Aug/07/2019 11:01,Bsher,Cameras,GNU C++17,101201,C
58421922,Aug/07/2019 11:08,Bsher,Alphabet,GNU C++17,101201,A
58423161,Aug/07/2019 11:36,Bsher,Paint,GNU C++17,101201,H
58426047,Aug/07/2019 12:45,Bsher,Shopping,GNU C++17,101201,J
58428333,Aug/07/2019 13:45,Bsher,Postman,GNU C++17,101201,I
58459648,Aug/08/2019 18:35,Bsher,Dijkstra?,GNU C++17,20,C
58459660,Aug/08/2019 18:35,Bsher,Sonya and Robots,GNU C++17,1004,C
58467094,Aug/08/2019 23:07,Bsher,String Mark,GNU C++11,895,D
58467203,Aug/08/2019 23:13,Bsher,String Mark,GNU C++17,895,D
58501120,Aug/09/2019 17:20,Bsher,Polycarp and Div 3,GNU C++17,1005,D
58504323,Aug/09/2019 18:43,Bsher,XOR pyramid,GNU C++17,984,D
58513799,Aug/09/2019 23:55,Bsher,Sad powers,GNU C++11,955,C
58515640,Aug/10/2019 01:59,Bsher,Three Parts of the Array,GNU C++11,1006,C
58517105,Aug/10/2019 04:13,Bsher,Two Strings Swaps,GNU C++11,1006,D
58721633,Aug/13/2019 17:50,Bsher,Circle of Students,GNU C++11,1203,A
58725021,Aug/13/2019 17:57,Bsher,Common Divisors,GNU C++11,1203,C
58734247,Aug/13/2019 18:17,Bsher,Equal Rectangles,GNU C++11,1203,B
58748521,Aug/13/2019 18:53,Bsher,Boxers,GNU C++17,1203,E
58750310,Aug/13/2019 18:58,Bsher,Remove the Substring (easy version),GNU C++17,1203,D1
58809185,Aug/14/2019 13:05,Bsher,Suitable Replacement,GNU C++11,825,D
58811653,Aug/14/2019 14:03,Bsher,Stages,GNU C++11,1011,A
58812006,Aug/14/2019 14:11,Bsher,Planning The Expedition,GNU C++11,1011,B
58813064,Aug/14/2019 14:32,Bsher,Fly,GNU C++11,1011,C
58815204,Aug/14/2019 15:16,Bsher,Border,GNU C++11,1011,E
58817081,Aug/14/2019 15:51,Bsher,Border,GNU C++11,1011,E
58837239,Aug/15/2019 01:00,Bsher,Correct Bracket Sequence Editor,GNU C++11,670,E
58860005,Aug/15/2019 14:14,Bsher,Equalize the Remainders,GNU C++11,999,D
58900426,Aug/16/2019 11:56,Bsher,Bracket Substring,GNU C++11,1015,F
58912309,Aug/16/2019 16:33,Bsher,Xor Paths,GNU C++11,1006,F
58913700,Aug/16/2019 17:05,Bsher,Remove the Substring (hard version),GNU C++11,1203,D2
58954283,Aug/17/2019 15:17,Bsher,Lighting,GNU C++11,101954,F
58954857,Aug/17/2019 15:32,Bsher,Die,GNU C++14,101954,A
58957891,Aug/17/2019 16:50,Bsher,Security Guards,GNU C++14,101954,B
58960554,Aug/17/2019 18:02,Bsher,Horsemeet,GNU C++11,101954,G
58997782,Aug/18/2019 15:14,Bsher,Dima and Two Sequences,GNU C++11,272,D
59002231,Aug/18/2019 16:48,Bsher,Choose Two Numbers,GNU C++11,1206,A
59009163,Aug/18/2019 16:57,Bsher,Make Product Equal One,GNU C++11,1206,B
59028837,Aug/18/2019 17:43,Bsher,Almost Equal,GNU C++11,1206,C
59039619,Aug/18/2019 18:28,Bsher,Shortest Cycle,GNU C++11,1206,D
59059628,Aug/18/2019 23:43,Bsher,Shortest Cycle,GNU C++11,1206,D
59082892,Aug/19/2019 12:52,Bsher,Walking Between Houses,GNU C++11,1015,D
59082972,Aug/19/2019 12:55,Bsher,Walking Between Houses,GNU C++11,1015,D
59085210,Aug/19/2019 13:50,Bsher,Divples,GNU C++14,102302,B
59085252,Aug/19/2019 13:51,Bsher,Guessing Messages,GNU C++11,102302,D
59086916,Aug/19/2019 14:22,Bsher,Jumping Buildings,GNU C++11,102302,A
59087163,Aug/19/2019 14:27,Bsher,Rectangles,GNU C++11,102302,C
59089872,Aug/19/2019 15:24,Bsher,Log Concave Sequences,GNU C++11,102302,H
59099278,Aug/19/2019 18:25,Bsher,Chi's performance,GNU C++11,102302,E
59099586,Aug/19/2019 18:32,Bsher,Drawing cards,GNU C++11,102302,F
59100133,Aug/19/2019 18:44,Bsher,Chi's performance,GNU C++14,102302,E
59100323,Aug/19/2019 18:49,Bsher,Weird Sanchola,GNU C++14,102302,J
59154781,Aug/20/2019 18:00,Bsher,Mislove Has Lost an Array,GNU C++14,1204,B
59160299,Aug/20/2019 18:12,Bsher,BowWow and the Timetable,GNU C++14,1204,A
59188153,Aug/20/2019 22:29,Bsher,"Anna, Svyatoslav and Maps",GNU C++14,1204,C
59245892,Aug/22/2019 02:42,Bsher,Elections,GNU C++11,1020,C
59266819,Aug/22/2019 14:08,Bsher,Ladder,GNU C++11,279,C
59275885,Aug/22/2019 17:37,Bsher,Beautiful Decomposition,GNU C++11,279,E
59399287,Aug/24/2019 14:31,Bsher,There Are Two Types Of Burgers,GNU C++11,1207,A
59400603,Aug/24/2019 14:58,Bsher,Square Filling,GNU C++11,1207,B
59410259,Aug/24/2019 18:32,Bsher,Integer Prefix,GNU C++11,102307,I
59410976,Aug/24/2019 18:50,Bsher,Boring Non Palindrome,GNU C++11,102307,B
59414759,Aug/24/2019 20:37,Bsher,Kernel Of Love,GNU C++11,102307,K
59420659,Aug/24/2019 23:51,Bsher,Graduation,GNU C++11,102307,G
59423555,Aug/25/2019 02:36,Bsher,Number Of Permutations,GNU C++11,1207,D
59452719,Aug/25/2019 17:42,Bsher,XORinacci,GNU C++11,1208,A
59456731,Aug/25/2019 17:51,Bsher,Uniqueness,GNU C++11,1208,B
59467196,Aug/25/2019 18:21,Bsher,Magic Grid,GNU C++11,1208,C
59518301,Aug/26/2019 13:56,Bsher,Restore Permutation,GNU C++11,1208,D
59775638,Aug/31/2019 01:44,Bsher,Area of Two Circles' Intersection,GNU C++11,600,D
59801995,Aug/31/2019 13:35,Bsher,Ingenious Lottery Tickets,GNU C++14,101116,I
59802170,Aug/31/2019 13:39,Bsher,Bulbs,GNU C++11,101116,B
59803848,Aug/31/2019 14:13,Bsher,Assembly Required,GNU C++11,101116,A
59804418,Aug/31/2019 14:24,Bsher,Election of Evil,GNU C++11,101116,E
59808856,Aug/31/2019 15:55,Bsher,Jurisdiction Disenchantment,GNU C++11,101116,J
59811527,Aug/31/2019 16:47,Bsher,Mixing Bowls,GNU C++11,101116,K
59916026,Sep/02/2019 22:14,Bsher,Hunter's Apprentice,GNU C++11,101116,H
59920443,Sep/03/2019 01:09,Bsher,Segment Sum,GNU C++11,1073,E
59921087,Sep/03/2019 01:54,Bsher,Remove Extra One,GNU C++11,900,C
59955079,Sep/03/2019 18:51,Bsher,Two Sequences,GNU C++11,101968,D
59961533,Sep/03/2019 21:15,Bsher,Win Strategy,GNU C++11,101968,H
59961559,Sep/03/2019 21:16,Bsher,Win Strategy,GNU C++11,101968,H
59967349,Sep/04/2019 00:31,Bsher,Watchmen,GNU C++14,650,A
60017558,Sep/04/2019 15:26,Bsher,Bad Sequence,GNU C++14,1214,C
60017618,Sep/04/2019 15:26,Bsher,Badges,GNU C++14,1214,B
60020028,Sep/04/2019 15:53,Bsher,Optimal Currency Exchange,GNU C++14,1214,A
60071073,Sep/05/2019 14:08,Bsher,Beard Graph,GNU C++11,165,D
60071499,Sep/05/2019 14:16,Bsher,Beard Graph,GNU C++11,165,D
60075819,Sep/05/2019 15:33,Bsher,Watto and Mechanism,GNU C++11,514,C
60144030,Sep/06/2019 01:07,Bsher,Molly's Chemicals,GNU C++11,776,C
60199031,Sep/07/2019 07:03,Bsher,Chips Moving,GNU C++11,1213,A
60199121,Sep/07/2019 07:09,Bsher,Bad Prices,GNU C++11,1213,B
60199410,Sep/07/2019 07:24,Bsher,Book Reading,GNU C++11,1213,C
60307228,Sep/09/2019 17:22,Bsher,Clique Problem,GNU C++11,527,D
60402380,Sep/11/2019 20:11,Bsher,Smiley Faces (A),GNU C++11,101401,A
60403642,Sep/11/2019 20:40,Bsher,Data Structures Exam (A),GNU C++11,101401,H
60403995,Sep/11/2019 20:49,Bsher,Smiley Faces (B),GNU C++11,101401,B
60409028,Sep/11/2019 23:11,Bsher,Balloons (B),GNU C++11,101401,G
60409234,Sep/11/2019 23:20,Bsher,Balloons (A),GNU C++11,101401,F
60610814,Sep/15/2019 13:44,Bsher,Yellow Cards,GNU C++11,1215,A
60615323,Sep/15/2019 13:59,Bsher,Swap Letters,GNU C++11,1215,C
60627756,Sep/15/2019 15:00,Bsher,The Number of Products,GNU C++11,1215,B
60644468,Sep/15/2019 19:36,Bsher,Water Testing,GNU C++11,101873,G
60693894,Sep/16/2019 21:34,Bsher,Three strings,GNU C++11,452,E
61186477,Sep/24/2019 02:09,Bsher,Mouse Hunt,GNU C++11,1027,D
61210289,Sep/24/2019 14:16,Bsher,Roman and Numbers,GNU C++11,401,D
61241882,Sep/24/2019 23:21,Bsher,Hot Bath,GNU C++11,127,C
61311988,Sep/26/2019 12:37,Bsher,Coloring Trees,GNU C++11,711,C
61380327,Sep/27/2019 20:17,Bsher,Timetable,GNU C++11,946,D
61407872,Sep/28/2019 10:37,Bsher,Hour for a Run,GNU C++11,102346,H
61408186,Sep/28/2019 10:44,Bsher,Buffoon,GNU C++11,102346,B
61409368,Sep/28/2019 11:08,Bsher,Maratona Brasileira de Popcorn,GNU C++11,102346,M
61411269,Sep/28/2019 11:47,Bsher,Denouncing Mafia,GNU C++11,102346,D
61412278,Sep/28/2019 12:07,Bsher,Artwork,GNU C++11,102346,A
61416535,Sep/28/2019 13:26,Bsher,Less Coin Tosses,GNU C++11,102346,L
61421076,Sep/28/2019 14:46,Bsher,Jar of Water Game,GNU C++11,102346,J
61560970,Sep/30/2019 18:32,Bsher,Flip the Bits,GNU C++11,101810,C
61561877,Sep/30/2019 18:51,Bsher,Friends and Cookies,GNU C++11,101810,B
61562112,Sep/30/2019 18:56,Bsher,Making Friends,GNU C++11,101810,H
61562322,Sep/30/2019 19:00,Bsher,Split the Number,GNU C++11,101810,I
61564142,Sep/30/2019 19:34,Bsher,N Dimensional Grid,GNU C++11,101810,E
61564248,Sep/30/2019 19:36,Bsher,Minimum Sum of Array,GNU C++11,101810,F
61565439,Sep/30/2019 19:56,Bsher,Magic Sticks,GNU C++11,101810,D
61567126,Sep/30/2019 20:26,Bsher,Greedy Pirate,GNU C++11,101810,M
61720536,Oct/02/2019 16:40,Bsher,Case of Fugitive,GNU C++11,556,D
61732274,Oct/02/2019 20:06,Bsher,One Dimensional Battle Ships,GNU C++11,567,D
61738719,Oct/02/2019 22:14,Bsher,Array Restoration,GNU C++11,1023,D
61801324,Oct/03/2019 22:06,Bsher,Maximal Binary Matrix,GNU C++11,803,A
61801600,Oct/03/2019 22:13,Bsher,Distances to Zero,GNU C++11,803,B
61935349,Oct/05/2019 20:32,Bsher,Fifa and Fafa,GNU C++11,935,C
61941290,Oct/05/2019 22:57,Bsher,Two gram,GNU C++11,977,B
61941670,Oct/05/2019 23:08,Bsher,Less or Equal,GNU C++11,977,C
61942725,Oct/05/2019 23:44,Bsher,Consecutive Subsequence,GNU C++11,977,F
61943392,Oct/06/2019 00:10,Bsher,File Name,GNU C++11,978,B
61944002,Oct/06/2019 00:32,Bsher,Bus Video System,GNU C++11,978,E
61945456,Oct/06/2019 01:38,Bsher,Petya's Exams,GNU C++11,978,G
61987994,Oct/06/2019 17:10,Bsher,Fafa and Ancient Alphabet,GNU C++11,935,D
62115004,Oct/08/2019 16:09,Bsher,Choosing Capital for Treeland,GNU C++11,219,D
62157107,Oct/08/2019 20:09,Bsher,Checkposts,GNU C++11,427,C
62165583,Oct/08/2019 23:05,Bsher,Creating the Contest,GNU C++11,1029,B
62166460,Oct/08/2019 23:32,Bsher,Maximal Intersection,GNU C++11,1029,C
62195783,Oct/09/2019 13:52,Bsher,Change making Problem,GNU C++11,100488,G
62196055,Oct/09/2019 13:56,Bsher,Two Envelopes,GNU C++11,100488,F
62196818,Oct/09/2019 14:06,Bsher,Toy Soldiers,GNU C++14,100488,D
62199044,Oct/09/2019 14:35,Bsher,Just Change a Word,GNU C++11,100488,E
62199734,Oct/09/2019 14:44,Bsher,Construct a Permutation,GNU C++11,100488,M
62214148,Oct/09/2019 18:27,Bsher,Two Pirates,GNU C++11,100488,K
62214266,Oct/09/2019 18:29,Bsher,Two Pirates,GNU C++14,100488,K
62306802,Oct/10/2019 16:24,Bsher,Robin Hood,GNU C++11,672,D
62306948,Oct/10/2019 16:26,Bsher,Robin Hood,GNU C++11,672,D
62311460,Oct/10/2019 17:02,Bsher,The Child and Sequence,GNU C++11,438,D
62320555,Oct/10/2019 19:35,Bsher,Lomsat gelral,GNU C++11,600,E
62326525,Oct/10/2019 21:44,Bsher,Tree Requests,GNU C++11,570,D
62327832,Oct/10/2019 22:15,Bsher,Hotelier,GNU C++11,1200,A
62328314,Oct/10/2019 22:26,Bsher,Block Adventure,GNU C++11,1200,B
62332076,Oct/11/2019 00:23,Bsher,Round Corridor,GNU C++11,1200,C
62378758,Oct/11/2019 21:18,Bsher,Blood Cousins Return,GNU C++11,246,E
62379314,Oct/11/2019 21:29,Bsher,Blood Cousins Return,GNU C++11,246,E
62380413,Oct/11/2019 21:54,Bsher,Blood Cousins,GNU C++11,208,E
62385184,Oct/11/2019 23:56,Bsher,Tree and Queries,GNU C++11,375,D
62443034,Oct/12/2019 23:31,Bsher,Water Tree,GNU C++11,343,D
62464864,Oct/13/2019 12:09,Bsher,Pens and Pencils,GNU C++11,1244,A
62469923,Oct/13/2019 12:19,Bsher,Rooms and Staircases,GNU C++11,1244,B
62535398,Oct/14/2019 01:00,Bsher,Hide and Seek,GNU C++11,1162,C
62575895,Oct/14/2019 18:53,Bsher,Interstellar battle,GNU C++11,1045,D
62582076,Oct/14/2019 20:32,Bsher,Pair Of Lines,GNU C++11,961,D
62590189,Oct/14/2019 23:40,Bsher,Tree with Small Distances,GNU C++11,1029,E
62648469,Oct/15/2019 23:27,Bsher,The Football Season,GNU C++11,1244,C
62649507,Oct/15/2019 23:56,Bsher,Paint the Tree,GNU C++11,1244,D
62744890,Oct/17/2019 00:08,Bsher,Balanced Rating Changes,GNU C++11,1237,A
62745449,Oct/17/2019 00:23,Bsher,Balanced Tunnel,GNU C++11,1237,B
62836211,Oct/18/2019 01:42,Bsher,Concatenated Multiples,GNU C++11,1029,D
62836462,Oct/18/2019 01:56,Bsher,Concatenated Multiples,GNU C++11,1029,D
62839396,Oct/18/2019 04:30,Bsher,Multicolored Markers,GNU C++11,1029,F
62891861,Oct/18/2019 23:55,Bsher,Love Rescue,GNU C++11,939,D
62892414,Oct/19/2019 00:13,Bsher,Buggy Sorting,GNU C++11,246,A
62892687,Oct/19/2019 00:22,Bsher,Increase and Decrease,GNU C++11,246,B
62893994,Oct/19/2019 01:15,Bsher,Beauty Pageant,GNU C++11,246,C
62941253,Oct/19/2019 18:41,Bsher,Yet Another Problem On a Subsequence,GNU C++11,1000,D
62953552,Oct/19/2019 22:34,Bsher,Commentary Boxes,GNU C++11,990,A
62954716,Oct/19/2019 22:57,Bsher,Micro World,GNU C++11,990,B
62956443,Oct/19/2019 23:45,Bsher,Bracket Sequences Concatenation Problem,GNU C++11,990,C
62958494,Oct/20/2019 00:59,Bsher,Graph And Its Complement,GNU C++11,990,D
62959148,Oct/20/2019 01:32,Bsher,Hills,GNU C++11,1013,E
63037379,Oct/21/2019 00:36,Bsher,Rain and Umbrellas,GNU C++11,988,F
63040300,Oct/21/2019 03:05,Bsher,Compress Words,GNU C++11,1200,E
63040918,Oct/21/2019 03:40,Bsher,Equalize,GNU C++11,1037,C
63089286,Oct/21/2019 20:46,Bsher,Same Sum Blocks (Easy),GNU C++11,1141,F1
63196389,Oct/22/2019 21:45,Bsher,Yet Another Dividing into Teams,GNU C++11,1249,A
63197235,Oct/22/2019 22:01,Bsher,Books Exchange (easy version),GNU C++11,1249,B1
63197245,Oct/22/2019 22:01,Bsher,Books Exchange (hard version),GNU C++11,1249,B2
63197717,Oct/22/2019 22:11,Bsher,Good Numbers (easy version),GNU C++11,1249,C1
63199346,Oct/22/2019 22:47,Bsher,Too Many Segments (easy version),GNU C++11,1249,D1
63199384,Oct/22/2019 22:48,Bsher,Too Many Segments (hard version),GNU C++11,1249,D2
63199966,Oct/22/2019 23:03,Bsher,Good Numbers (hard version),GNU C++11,1249,C2
63201279,Oct/22/2019 23:39,Bsher,By Elevator or Stairs?,GNU C++11,1249,E
63264389,Oct/24/2019 01:34,Bsher,White Lines,GNU C++11,1200,D
63265057,Oct/24/2019 02:10,Bsher,Balanced Removals (Easier),GNU C++11,1237,C1
63265060,Oct/24/2019 02:10,Bsher,Balanced Removals (Harder),GNU C++11,1237,C2
63739686,Oct/29/2019 19:30,Bsher,On Sum of Fractions,GNU C++11,397,D
63741726,Oct/29/2019 20:12,Bsher,On Sum of Fractions,GNU C++11,397,D
63750385,Oct/29/2019 23:01,Bsher,Fedya and Maths,GNU C++11,456,B
63787997,Oct/30/2019 15:51,Bsher,Graph Traveler,GNU C++11,1200,F
64041576,Nov/01/2019 21:02,Bsher,The Values You Can Make,GNU C++11,688,E
64042219,Nov/01/2019 21:13,Bsher,The Values You Can Make,GNU C++11,688,E
64042421,Nov/01/2019 21:17,Bsher,The Values You Can Make,GNU C++11,688,E
64075630,Nov/02/2019 11:42,Bsher,Data Center,GNU C++11,1250,F
64076399,Nov/02/2019 11:54,Bsher,Happy Birthday,GNU C++11,1250,H
64077825,Nov/02/2019 12:16,Bsher,Berstagram,GNU C++11,1250,A
64078650,Nov/02/2019 12:29,Bsher,Divide The Students,GNU C++11,1250,L
64081476,Nov/02/2019 13:21,Bsher,The Parade,GNU C++11,1250,J
64086067,Nov/02/2019 14:26,Bsher,The Feast and the Bus,GNU C++11,1250,B
64089526,Nov/02/2019 15:14,Bsher,Trip to Saint Petersburg,GNU C++11,1250,C
64117208,Nov/03/2019 00:31,Bsher,Wires,GNU C++11,1250,N
64168465,Nov/03/2019 20:20,Bsher,Array and Segments (Hard version),GNU C++11,1108,E2
64170275,Nov/03/2019 21:05,Bsher,Array Queries,GNU C++11,797,E
64170897,Nov/03/2019 21:20,Bsher,Bashar and SHAWERMA!,GNU C++11,102397,A
64170949,Nov/03/2019 21:21,Bsher,Calculate The Area,GNU C++11,102397,B
64171027,Nov/03/2019 21:23,Bsher,The Ending Point,GNU C++11,102397,C
64171494,Nov/03/2019 21:36,Bsher,Bashar and the bad land (Easy),GNU C++11,102397,D
64171574,Nov/03/2019 21:39,Bsher,Bashar and the bad land (Hard),GNU C++11,102397,E
64171663,Nov/03/2019 21:41,Bsher,AbuTahun and Flash Memories,GNU C++11,102397,J
64171782,Nov/03/2019 21:45,Bsher,Dr.Hjjawi and the MCQ,GNU C++11,102397,I
64171936,Nov/03/2019 21:49,Bsher,Mahmoud and the flagstones,GNU C++11,102397,H
64172006,Nov/03/2019 21:52,Bsher,Weird Game,GNU C++11,102397,F
64172252,Nov/03/2019 21:58,Bsher,Super Weird Game,GNU C++11,102397,G
64324858,Nov/05/2019 19:55,Bsher,Empire Strikes Back,GNU C++11,300,E
64335759,Nov/06/2019 00:45,Bsher,Forbidden Indices,GNU C++11,873,F
64421201,Nov/06/2019 20:54,Bsher,Maximum Square,GNU C++11,1243,A
64421224,Nov/06/2019 20:54,Bsher,Character Swap (Easy Version),GNU C++11,1243,B1
64422912,Nov/06/2019 21:17,Bsher,Tile Painting,GNU C++11,1243,C
64659382,Nov/10/2019 23:21,Bsher,A Lot of Games,GNU C++11,456,D
64659971,Nov/10/2019 23:34,Bsher,Han Solo and Lazer Gun,GNU C++11,514,B
64713652,Nov/11/2019 23:12,Bsher,Post Lamps,GNU C++11,990,E
64715491,Nov/12/2019 00:35,Bsher,Cyclical Quest,GNU C++11,236,E
64745696,Nov/12/2019 16:27,Bsher,Martian Strings,GNU C++11,149,E
65057094,Nov/15/2019 18:32,Bsher,Accurate Movement,GNU C++11,102411,A
65057975,Nov/15/2019 18:51,Bsher,Managing Difficulties,GNU C++11,102411,M
65059813,Nov/15/2019 19:29,Bsher,High Load Database,GNU C++14,102411,H
65089448,Nov/15/2019 21:10,Bsher,Equidistant,GNU C++11,102411,E
65093869,Nov/15/2019 21:34,Bsher,Ideal Pyramid,GNU C++11,102411,I
65107776,Nov/15/2019 23:12,Bsher,Just the Last Digit,GNU C++14,102411,J
65155221,Nov/16/2019 12:03,Bsher,Copying Homework,GNU C++11,1252,A
65156776,Nov/16/2019 12:40,Bsher,Even Path,GNU C++11,1252,C
65158959,Nov/16/2019 13:33,Bsher,Twin Buildings,GNU C++11,1252,H
65164665,Nov/16/2019 15:48,Bsher,Addition Robot,GNU C++17,1252,K
65251014,Nov/17/2019 15:01,Bsher,Addition Robot,GNU C++11,1252,K
65263652,Nov/17/2019 18:56,Bsher,Sequence Sorting,GNU C++11,1223,D
65272634,Nov/17/2019 23:54,Bsher,Songwriter,GNU C++11,1252,E
65320798,Nov/18/2019 22:40,Bsher,Bag of mice,GNU C++11,148,D
65321861,Nov/18/2019 23:21,Bsher,Kefa and Dishes,GNU C++11,580,D
65323204,Nov/19/2019 00:34,Bsher,Array Product,GNU C++11,1042,C
65346169,Nov/19/2019 15:39,Bsher,Petya and Array,GNU C++11,1042,D
65389607,Nov/19/2019 19:42,Bsher,Almost Identity Permutations,GNU C++11,888,D
65398687,Nov/19/2019 23:25,Bsher,Enlarge GCD,GNU C++11,1047,C
65399605,Nov/20/2019 00:00,Bsher,Co prime Array,GNU C++11,660,A
65400012,Nov/20/2019 00:16,Bsher,Seating On Bus,GNU C++11,660,B
65400328,Nov/20/2019 00:30,Bsher,Hard Process,GNU C++11,660,C
65401188,Nov/20/2019 01:21,Bsher,Number of Parallelograms,GNU C++11,660,D
65436311,Nov/20/2019 16:30,Bsher,A Twisty Movement,GNU C++11,934,C
65447645,Nov/20/2019 19:38,Bsher,A and B and Interesting Substrings,GNU C++11,519,D
65551016,Nov/22/2019 21:56,Bsher,Maximum Subrectangle,GNU C++11,1060,C
65557251,Nov/23/2019 02:19,Bsher,DZY Loves Fibonacci Numbers,GNU C++17,447,E
65557324,Nov/23/2019 02:25,Bsher,DZY Loves Fibonacci Numbers,GNU C++17,447,E
65575212,Nov/23/2019 12:09,Bsher,Mountain Ranges,GNU C++14,102428,M
65575791,Nov/23/2019 12:20,Bsher,Gluing Pictures,GNU C++17,102428,G
65576830,Nov/23/2019 12:39,Bsher,Eggfruit Cake,GNU C++17,102428,E
65578554,Nov/23/2019 13:15,Bsher,Improve SPAM,GNU C++17,102428,I
65586364,Nov/23/2019 15:36,Bsher,Leverage MDT,GNU C++17,102428,L
65602285,Nov/23/2019 21:41,Bsher,Palindrome pairs,GNU C++17,159,D
65602612,Nov/23/2019 21:51,Bsher,Palindrome pairs,GNU C++17,159,D
