Student,Problem Name,A,B,C,D,J,E,L,K,G,H,B1,B2,G1,F,I,M,B3,D1,D2,Y,X,Z,R,N,L1,L2,C1,F1,E1,C2,100,F2,E2,Q,P,A1,A2,O,U,W,T,G3,G2,F3,1,S,101,H1,H2,123,problem_difficulty,solving_times,Tag_binarysearch,Tag_bitmasks,Tag_bruteforce,Tag_constructivealgorithms,Tag_datastructures,Tag_dp,Tag_expressionparsing,Tag_graphmatchings,Tag_greedy,Tag_hashing,Tag_implementation,Tag_math,Tag_numbertheory,Tag_shortestpaths,Tag_sortings,Tag_specialproblem,Tag_strings,Tag_twopointers,Problem Class A,Problem Class B,previous_solved_problems_count,y,الأساسيات,أنواع البيانات,المتغيرات,التعامل مع الأعداد,التعامل مع النصوص,العوامل,المصفوفات,الدوال,الحلقات,الشروط,tutorial_difficulty
AhmadShahal,BeautifulMatrix,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,14,119.56085151961457,1,1,0,0,0,1,1,0,1,1,82.14166943797808
3bdo_Farah,BeautifulMatrix,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,14,48.969072164948535,1,1,0,0,0,1,1,0,1,1,82.14166943797808
sanji333333,BeautifulMatrix,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,63.37174044875697,1,1,0,0,0,1,1,0,1,1,82.14166943797808
_s_h_a_m__,BeautifulMatrix,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,61.66475754104628,1,1,0,0,0,1,1,0,1,1,82.14166943797808
samer_orfali,BeautifulMatrix,20,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,26,103.23209807745909,1,1,0,0,0,1,1,0,1,1,82.14166943797808
sepsa.m,BeautifulMatrix,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,91.51597093121528,1,1,0,0,0,1,1,0,1,1,82.14166943797808
Bassam1412,BeautifulMatrix,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,58.762886597938234,1,1,0,0,0,1,1,0,1,1,82.14166943797808
MarioAndrawos,BeautifulMatrix,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,55.58651434940105,1,1,0,0,0,1,1,0,1,1,82.14166943797808
MuhannadW,BeautifulMatrix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,42.847938144329966,1,1,0,0,0,1,1,0,1,1,82.14166943797808
NawarAlTibi,BeautifulMatrix,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,24,98.95833333333357,1,1,0,0,0,1,1,0,1,1,82.14166943797808
Lanakhaled,BeautifulMatrix,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,61.66475754104628,1,1,0,0,0,1,1,0,1,1,82.14166943797808
obadaa.masri,BeautifulMatrix,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,53.70801463252411,1,1,0,0,0,1,1,0,1,1,82.14166943797808
obada_katma,BeautifulMatrix,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,77.84826856991815,1,1,0,0,0,1,1,0,1,1,82.14166943797808
043_33798_Nuraiym-7,BeautifulMatrix,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,57.610673135233505,1,1,0,0,0,1,1,0,1,1,82.14166943797808
7nooOoOoon,BeautifulMatrix,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,65.29209621993134,1,1,0,0,0,1,1,0,1,1,82.14166943797808
ghina.alrefai,BeautifulMatrix,53,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,65,59.193383935652044,1,1,0,0,0,1,1,0,1,1,82.14166943797808
Amr_Kart,BeautifulMatrix,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,76.95139911634769,1,1,0,0,0,1,1,0,1,1,82.14166943797808
Mohammad_Alassali,BeautifulMatrix,39,21,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,70,25.92480291085513,1,1,0,0,0,1,1,0,1,1,82.14166943797808
IT-24-,BeautifulMatrix,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,72.82579962992347,1,1,0,0,0,1,1,0,1,1,82.14166943797808
Conan_y65,BeautifulMatrix,31,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,41,72.3890632003587,1,1,0,0,0,1,1,0,1,1,82.14166943797808
7amzahsa,BeautifulMatrix,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,31,93.85738831615139,1,1,0,0,0,1,1,0,1,1,82.14166943797808
M.Qattan,BeautifulMatrix,37,35,13,5,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,96,53.70801463252411,1,1,0,0,0,1,1,0,1,1,82.14166943797808
ShathaS2003,BeautifulMatrix,50,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,56,51.30093274423171,1,1,0,0,0,1,1,0,1,1,82.14166943797808
anas_allaham,BeautifulMatrix,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,78.82826250942936,1,1,0,0,0,1,1,0,1,1,82.14166943797808
ZENGOO,BeautifulMatrix,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,70.92072520440831,1,1,0,0,0,1,1,0,1,1,82.14166943797808
abdalrhman.alkafry,BeautifulMatrix,57,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,62,54.410080183276136,1,1,0,0,0,1,1,0,1,1,82.14166943797808
Anti_tourist4000,BeautifulMatrix,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,27,55.090206185567105,1,1,0,0,0,1,1,0,1,1,82.14166943797808
Hamza_Alattar.1,BeautifulMatrix,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,72.1649484536083,1,1,0,0,0,1,1,0,1,1,82.14166943797808
Bicso,BeautifulMatrix,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,87.51919280543991,1,1,0,0,0,1,1,0,1,1,82.14166943797808
Abdulrhaim_Ma,BeautifulMatrix,44,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,47,55.96465390279829,1,1,0,0,0,1,1,0,1,1,82.14166943797808
Nour-Aldeen,BeautifulMatrix,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,29,58.762886597938234,1,1,0,0,0,1,1,0,1,1,82.14166943797808
ghaith.clash88,BeautifulMatrix,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,56.38862855357715,1,1,0,0,0,1,1,0,1,1,82.14166943797808
sarah.m.akkad,BeautifulMatrix,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,72,70.73310423825895,1,1,0,0,0,1,1,0,1,1,82.14166943797808
A.M.B.E,BeautifulMatrix,41,7,5,4,0,3,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,65,61.66475754104628,1,1,0,0,0,1,1,0,1,1,82.14166943797808
099450735z,BeautifulMatrix,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,101.31532172058304,1,1,0,0,0,1,1,0,1,1,82.14166943797808
abdalkader-s,BeautifulMatrix,58,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,74,67.80333068992879,1,1,0,0,0,1,1,0,1,1,82.14166943797808
Ansam092,BeautifulMatrix,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,67.80333068992867,1,1,0,0,0,1,1,0,1,1,82.14166943797808
Alaa-Kaadan,BeautifulMatrix,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16,64.16637042303601,1,1,0,0,0,1,1,0,1,1,82.14166943797808
Mohamed-Omran,BeautifulMatrix,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,76.17411225658665,1,1,0,0,0,1,1,0,1,1,82.14166943797808
Grapeee,BeautifulMatrix,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16,103.09278350515474,1,1,0,0,0,1,1,0,1,1,82.14166943797808
RamaRehawi,BeautifulMatrix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,184964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,97.93814432989707,1,1,0,0,0,1,1,0,1,1,82.14166943797808
Mohammed--alhefawe,StonesontheTable,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,148574,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,61.66475754104628,1,1,0,0,0,1,1,1,1,1,32.646048109965726
OmranMk,StonesontheTable,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,148574,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15,35.257731958762946,1,1,0,0,0,1,1,1,1,1,32.646048109965726
RetiringNextCentury,StonesontheTable,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,148574,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13,30.13481363996828,1,1,0,0,0,1,1,1,1,1,32.646048109965726
HASSAN_GH,StonesontheTable,24,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,148574,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,28,35.257731958762946,1,1,0,0,0,1,1,1,1,1,32.646048109965726
Brre.Hemo,StonesontheTable,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,148574,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,27,57.412015641663714,1,1,0,0,0,1,1,1,1,1,32.646048109965726
codeiologist,StonesontheTable,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,148574,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,22,48.969072164948535,1,1,0,0,0,1,1,1,1,1,32.646048109965726
DARK-N,StonesontheTable,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,148574,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,30.13481363996828,1,1,0,0,0,1,1,1,1,1,32.646048109965726
Kareembo,StonesontheTable,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,148574,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,32.64604810996561,1,1,0,0,0,1,1,1,1,1,32.646048109965726
masa_beydoun,StonesontheTable,62,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,148574,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,68,48.969072164948535,1,1,0,0,0,1,1,1,1,1,32.646048109965726
kinannotfound,StonesontheTable,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,148574,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,40.327471194663566,1,1,0,0,0,1,1,1,1,1,32.646048109965726
Abd_HM,StonesontheTable,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,148574,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13,12.242268041237134,1,1,0,0,0,1,1,1,1,1,32.646048109965726
Ahmed-yaser,StonesontheTable,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,148574,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,29.807261317794737,1,1,0,0,0,1,1,1,1,1,32.646048109965726
Diab,StonesontheTable,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,148574,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,23,32.64604810996561,1,1,0,0,0,1,1,1,1,1,32.646048109965726
Waellhasan,StonesontheTable,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,148574,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13,38.58169322086852,1,1,0,0,0,1,1,1,1,1,32.646048109965726
Bsher,StonesontheTable,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,148574,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,52.23367697594503,1,1,0,0,0,1,1,1,1,1,32.646048109965726
dee..,StonesontheTable,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,148574,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,21,57.13058419243988,1,1,0,0,0,1,1,1,1,1,32.646048109965726
_SADIEM_,StonesontheTable,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,148574,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,74.5499307585784,1,1,0,0,0,1,1,1,1,1,32.646048109965726
Mohammed_Abdelkareem,StonesontheTable,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,148574,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,46.83998207082035,1,1,0,0,0,1,1,1,1,1,32.646048109965726
Wiaam_SA,StonesontheTable,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,148574,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,32,44.517338331771434,1,1,0,0,0,1,1,1,1,1,32.646048109965726
a7mad_taieb,StonesontheTable,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,148574,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,28,27.982326951399035,1,1,0,0,0,1,1,1,1,1,32.646048109965726
SaeedSabbagh,StonesontheTable,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,148574,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16,78.35051546391766,1,1,0,0,0,1,1,1,1,1,32.646048109965726
_Salty,StonesontheTable,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,148574,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,44.51733833177132,1,1,0,0,0,1,1,1,1,1,32.646048109965726
Alhomse,StonesontheTable,131,44,12,3,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,148574,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,196,23.822791864028957,1,1,0,0,0,1,1,1,1,1,32.646048109965726
AbdAR,StonesontheTable,49,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,148574,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,56,38.3236216943076,1,1,0,0,0,1,1,1,1,1,32.646048109965726
RedNextCentury,StonesontheTable,226,205,100,73,5,19,5,7,12,8,1,1,1,13,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,148574,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,686,34.1644689522897,1,1,0,0,0,1,1,1,1,1,32.646048109965726
MouayadL7,StonesontheTable,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,148574,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,14,26.116838487972515,1,1,0,0,0,1,1,1,1,1,32.646048109965726
