#,When,Who,Problem Name,Lang,Number,Class,Number_Class
52754433,2019-04-14 18:55:00,Bsher,WatchingTV,GNU C++14,101498,A,101498A
52754538,2019-04-14 18:59:00,Bsher,LongestPrefix,GNU C++14,101498,B,101498B
52754662,2019-04-14 19:03:00,Bsher,LunchBreak,GNU C++14,101498,C,101498C
52754924,2019-04-14 19:13:00,Bsher,CarFactory,GNU C++14,101498,E,101498E
52758511,2019-04-14 21:44:00,Bsher,PalindromeNumber,GNU C++14,101498,H,101498H
52761004,2019-04-14 23:44:00,Bsher,CountingPaths,GNU C++14,101498,D,101498D
52761742,2019-04-15 00:27:00,Bsher,AlmostPrime,GNU C++14,26,A,26A
52762932,2019-04-15 01:52:00,Bsher,Mafia,GNU C++14,349,C,349C
52771542,2019-04-15 12:09:00,Bsher,SuperSubarray,GNU C++14,101498,G,101498G
52792764,2019-04-15 21:25:00,Bsher,GoodSequences,GNU C++14,264,B,264B
52796245,2019-04-15 23:58:00,Bsher,SuperheroBattle,GNU C++14,1141,E,1141E
52797085,2019-04-16 00:56:00,Bsher,AnnoyingPresent,GNU C++14,1009,C,1009C
52797575,2019-04-16 01:33:00,Bsher,CyclicComponents,GNU C++14,977,E,977E
52828730,2019-04-16 17:38:00,Bsher,RestoringThreeNumbers,GNU C++14,1154,A,1154A
52833527,2019-04-16 17:47:00,Bsher,MakeThemEqual,GNU C++14,1154,B,1154B
52884368,2019-04-17 06:46:00,Bsher,SushiforTwo,GNU C++14,1138,A,1138A
52898920,2019-04-17 13:17:00,Bsher,SerejaandBrackets,GNU C++14,380,C,380C
52911740,2019-04-17 17:21:00,Bsher,Skyscrapers,GNU C++14,1138,C,1138C
52915978,2019-04-17 18:52:00,Bsher,A.CanShahhoudSolveit?,GNU C++14,101801,A,101801A
52916269,2019-04-17 18:58:00,Bsher,L.OddandEvenCount,GNU C++14,101801,L,101801L
52916540,2019-04-17 19:04:00,Bsher,F.NimCheater,GNU C++14,101801,F,101801F
52916604,2019-04-17 19:06:00,Bsher,B.DefeattheMonsters,GNU C++14,101801,B,101801B
52917661,2019-04-17 19:29:00,Bsher,I.OddandEvenQueries,GNU C++14,101801,I,101801I
52918198,2019-04-17 19:41:00,Bsher,C.UCLGameNight,GNU C++14,101801,C,101801C
52918441,2019-04-17 19:47:00,Bsher,E.CreateYourOwnNimGame,GNU C++14,101801,E,101801E
52925019,2019-04-17 22:59:00,Bsher,H.Don’tEverAskaGirlforherCodeforcesAccount,GNU C++14,101801,H,101801H
52940693,2019-04-18 12:04:00,Bsher,GourmetCat,GNU C++14,1154,C,1154C
52941119,2019-04-18 12:17:00,Bsher,WalkingRobot,GNU C++14,1154,D,1154D
52950849,2019-04-18 14:49:00,Bsher,TwoTeams,GNU C++14,1154,E,1154E
52965931,2019-04-18 18:59:00,Bsher,MaximandBiology,GNU C++14,1151,A,1151A
52976504,2019-04-18 19:51:00,Bsher,DimaandaBadXOR,GNU C++14,1151,B,1151B
52990016,2019-04-19 00:12:00,Bsher,CampSchedule,GNU C++14,1138,D,1138D
52996384,2019-04-19 07:09:00,Bsher,Parallelepiped,GNU C++14,224,A,224A
52997419,2019-04-19 07:59:00,Bsher,Array,GNU C++14,224,B,224B
52998480,2019-04-19 08:43:00,Bsher,StasandtheQueueattheBuffet,GNU C++14,1151,D,1151D
53019209,2019-04-19 18:39:00,Bsher,CoveredPath,GNU C++14,534,B,534B
53023411,2019-04-19 20:39:00,Bsher,Fibonacciish,GNU C++14,633,D,633D
53058238,2019-04-20 21:09:00,Bsher,"Love""A""",GNU C++14,1146,A,1146A
53061675,2019-04-20 21:23:00,Bsher,"Hate""A""",GNU C++14,1146,B,1146B
53076819,2019-04-21 01:11:00,Bsher,Spreadsheet,GNU C++14,1,B,1B
53089187,2019-04-21 13:22:00,Bsher,YaRajaieandBooks,GNU C++14,101102,E,101102E
53089471,2019-04-21 13:30:00,Bsher,Cinema,GNU C++14,101102,H,101102H
53090923,2019-04-21 14:11:00,Bsher,Coins,GNU C++14,101102,A,101102A
53091020,2019-04-21 14:13:00,Bsher,Exchange,GNU C++14,101102,F,101102F
53094649,2019-04-21 15:55:00,Bsher,TheLittleMatchGirl,GNU C++14,101102,B,101102B
53095622,2019-04-21 16:23:00,Bsher,BoredJudge,GNU C++14,101102,C,101102C
53098826,2019-04-21 18:08:00,Bsher,DivisibleNumbers,GNU C++14,101102,J,101102J
53128980,2019-04-22 17:41:00,Bsher,ReverseaSubstring,GNU C++14,1155,A,1155A
53143451,2019-04-22 18:21:00,Bsher,AlarmClocksEverywhere,GNU C++14,1155,C,1155C
53167359,2019-04-22 21:47:00,Bsher,GamewithTelephoneNumbers,GNU C++14,1155,B,1155B
53209669,2019-04-24 06:42:00,Bsher,I.O.U.,GNU C++14,376,B,376B
53209815,2019-04-24 06:57:00,Bsher,Lever,GNU C++14,376,A,376A
53227506,2019-04-24 17:39:00,Bsher,NekoFindsGrapes,GNU C++14,1152,A,1152A
53268939,2019-04-25 07:38:00,Bsher,NekoandAki'sPrank,GNU C++14,1152,D,1152D
53269569,2019-04-25 08:11:00,Bsher,NekoPerformsCatFurrierTransform,GNU C++14,1152,B,1152B
53283730,2019-04-25 16:04:00,Bsher,MaximumSubmatrix2,GNU C++14,376,D,376D
53298347,2019-04-25 21:47:00,Bsher,TheWu,GNU C++14,1017,D,1017D
53368798,2019-04-26 20:08:00,Bsher,LongNumber,GNU C++14,1157,B,1157B
53369910,2019-04-26 20:27:00,Bsher,IncreasingSubsequence(easyversion),GNU C++14,1157,C1,1157C1
53375454,2019-04-26 22:28:00,Bsher,ReachableNumbers,GNU C++14,1157,A,1157A
53376600,2019-04-26 22:55:00,Bsher,MinimumArray,GNU C++14,1157,E,1157E
53438891,2019-04-28 00:17:00,Bsher,TheArtofDealingwithATM,GNU C++14,524,C,524C
53480835,2019-04-28 22:45:00,Bsher,IncreasingSubsequence(hardversion),GNU C++14,1157,C2,1157C2
53498315,2019-04-29 15:59:00,Bsher,Vessels,GNU C++14,371,D,371D
53503241,2019-04-29 17:42:00,Bsher,StockArbitraging,GNU C++14,1150,A,1150A
53506225,2019-04-29 17:48:00,Bsher,TilingChallenge,GNU C++14,1150,B,1150B
53528053,2019-04-29 20:59:00,Bsher,PrefixSumPrimes,GNU C++14,1150,C,1150C
53530118,2019-04-29 22:35:00,Bsher,BearandPrimeNumbers,GNU C++14,385,C,385C
53579285,2019-04-30 17:44:00,Bsher,BookReading,GNU C++14,884,A,884A
53579479,2019-04-30 17:50:00,Bsher,JapaneseCrosswordsStrikeBack,GNU C++14,884,B,884B
53625924,2019-05-01 18:18:00,Bsher,InscribedFigures,GNU C++14,1156,A,1156A
53644709,2019-05-01 21:14:00,Bsher,UglyPairs,GNU C++14,1156,B,1156B
53647044,2019-05-01 22:47:00,Bsher,MatchPoints,GNU C++14,1156,C,1156C
53655243,2019-05-02 07:15:00,Bsher,Powerfularray,GNU C++14,86,D,86D
53655379,2019-05-02 07:21:00,Bsher,LittleElephantandArray,GNU C++14,221,D,221D
53656591,2019-05-02 08:15:00,Bsher,SpecialSegmentsofPermutation,GNU C++14,1156,E,1156E
53660752,2019-05-02 10:34:00,Bsher,Antcolony,GNU C++14,474,F,474F
53661323,2019-05-02 10:52:00,Bsher,Antcolony,GNU C++14,474,F,474F
53717817,2019-05-03 23:01:00,Bsher,Array,GNU C++14,57,C,57C
53734953,2019-05-04 12:01:00,Bsher,Array,GNU C++14,57,C,57C
53735584,2019-05-04 12:23:00,Bsher,Cahokiaruins,GNU C++14,101064,C,101064C
53735585,2019-05-04 12:23:00,Bsher,BlackHillsgoldenjewels,GNU C++14,101064,D,101064D
53736552,2019-05-04 14:10:00,Bsher,MountRushmoreandBirthdays,GNU C++14,101064,K,101064K
53736980,2019-05-04 14:26:00,Bsher,PopDivas,GNU C++14,101064,H,101064H
53748159,2019-05-04 20:14:00,Bsher,ZoningRestrictionsAgain,GNU C++14,1162,A,1162A
53749732,2019-05-04 20:22:00,Bsher,DoubleMatrix,GNU C++14,1162,B,1162B
53805550,2019-05-06 03:05:00,Bsher,MagicNumbers,GNU C++14,628,D,628D
53821974,2019-05-06 16:42:00,Bsher,XeniaandTree,GNU C++14,342,E,342E
53827069,2019-05-06 19:54:00,Bsher,Holes,GNU C++14,13,E,13E
53828498,2019-05-06 21:02:00,Bsher,NewYearTree,GNU C++14,620,E,620E
53831955,2019-05-06 23:55:00,Bsher,Queue,GNU C++14,91,B,91B
53833511,2019-05-07 02:10:00,Bsher,AHeapofHeaps,GNU C++14,538,F,538F
53845941,2019-05-07 13:56:00,Bsher,Propagatingtree,GNU C++14,384,E,384E
53887658,2019-05-08 22:40:00,Bsher,Music,GNU C++14,569,A,569A
53887879,2019-05-08 22:54:00,Bsher,Inventory,GNU C++14,569,B,569B
53889001,2019-05-09 00:04:00,Bsher,PrimesorPalindromes?,GNU C++14,569,C,569C
53889599,2019-05-09 00:55:00,Bsher,PositioninFraction,GNU C++14,900,B,900B
53890267,2019-05-09 01:52:00,Bsher,Feedthecat,GNU C++14,955,A,955A
53912054,2019-05-09 18:17:00,Bsher,EatingSoup,GNU C++14,1163,A,1163A
53921983,2019-05-09 19:10:00,Bsher,CatParty(EasyEdition),GNU C++14,1163,B1,1163B1
53934925,2019-05-09 23:56:00,Bsher,CatParty(HardEdition),GNU C++14,1163,B2,1163B2
53935976,2019-05-10 00:45:00,Bsher,Subsequences,GNU C++14,597,C,597C
53936517,2019-05-10 01:12:00,Bsher,Enemyisweak,GNU C++14,61,E,61E
53937535,2019-05-10 02:12:00,Bsher,ValeraandQueries,GNU C++14,369,E,369E
54028737,2019-05-12 17:38:00,Bsher,Apileofstones,GNU C++14,1159,A,1159A
54039292,2019-05-12 18:40:00,Bsher,Expansioncoefficientofthearray,GNU C++14,1159,B,1159B
54052031,2019-05-13 00:23:00,Bsher,SameSumBlocks(Hard),GNU C++14,1141,F2,1141F2
54060363,2019-05-13 13:54:00,Bsher,LuckyNumber2,GNU C++14,146,D,146D
54104878,2019-05-14 17:55:00,Bsher,PolycarpTraining,GNU C++14,1165,B,1165B
54107714,2019-05-14 18:02:00,Bsher,GoodString,GNU C++14,1165,C,1165C
54110881,2019-05-14 18:11:00,Bsher,AlmostAllDivisors,GNU C++14,1165,D,1165D
54147732,2019-05-14 23:41:00,Bsher,TwoArraysandSumofFunctions,GNU C++14,1165,E,1165E
54147922,2019-05-14 23:48:00,Bsher,Remainder,GNU C++14,1165,A,1165A
54179236,2019-05-15 17:39:00,Bsher,TelephoneNumber,GNU C++14,1167,A,1167A
54215955,2019-05-16 00:22:00,Bsher,NewsDistribution,GNU C++14,1167,C,1167C
54216114,2019-05-16 00:39:00,Bsher,BicoloredRBS,GNU C++14,1167,D,1167D
54252299,2019-05-16 20:54:00,Bsher,HammingDistanceSum,GNU C++14,608,B,608B
54255001,2019-05-16 22:26:00,Bsher,AlmostArithmeticProgression,GNU C++14,978,D,978D
54255834,2019-05-16 22:55:00,Bsher,Letters,GNU C++14,978,C,978C
54256858,2019-05-16 23:39:00,Bsher,Parade,GNU C++14,733,B,733B
54285445,2019-05-17 18:11:00,Bsher,SilentClassroom,GNU C++14,1166,A,1166A
54294396,2019-05-17 18:41:00,Bsher,AlltheVowelsPlease,GNU C++14,1166,B,1166B
54298019,2019-05-17 18:56:00,Bsher,ATaleofTwoLands,GNU C++14,1166,C,1166C
54414564,2019-05-20 14:51:00,Bsher,PointsandPowersofTwo,GNU C++14,988,D,988D
54487199,2019-05-22 16:41:00,Bsher,NestedSegments,GNU C++14,976,C,976C
54487330,2019-05-22 16:45:00,Bsher,History,GNU C++14,137,C,137C
54490502,2019-05-22 18:12:00,Bsher,BeautifulNumbers,GNU C++14,300,C,300C
54501476,2019-05-23 00:16:00,Bsher,ShaassandLights,GNU C++14,294,C,294C
54502537,2019-05-23 02:53:00,Bsher,MagicFive,GNU C++14,327,C,327C
54537673,2019-05-23 23:57:00,Bsher,Xorsequences,GNU C++14,691,E,691E
54698299,2019-05-26 23:30:00,Bsher,CircleMetro,GNU C++14,1169,A,1169A
54699337,2019-05-27 00:23:00,Bsher,Pairs,GNU C++14,1169,B,1169B
54700776,2019-05-27 02:05:00,Bsher,PointsonLine,GNU C++14,251,A,251A
54720440,2019-05-27 20:06:00,Bsher,MagicFormulas,GNU C++14,424,C,424C
54729481,2019-05-28 01:00:00,Bsher,IncreasingbyModulo,GNU C++14,1169,C,1169C
54778822,2019-05-28 22:47:00,Bsher,DigitalRoot,GNU C++14,10,C,10C
54782441,2019-05-29 02:44:00,Bsher,NotoPalindromes!,GNU C++14,464,A,464A
54783366,2019-05-29 04:13:00,Bsher,WinorFreeze,GNU C++14,150,A,150A
54995100,2019-06-03 01:18:00,Bsher,ClassyNumbers,GNU C++14,1036,C,1036C
54995199,2019-06-03 01:26:00,Bsher,ClassyNumbers,GNU C++14,1036,C,1036C
54996101,2019-06-03 02:54:00,Bsher,Matrix,GNU C++14,364,A,364A
55019870,2019-06-03 17:07:00,Bsher,EhabFailstoBeThanos,GNU C++14,1174,A,1174A
55033378,2019-06-03 17:39:00,Bsher,EhabandaSpecialColoringProblem,GNU C++14,1174,C,1174C
55038236,2019-06-03 17:58:00,Bsher,EhabIsanOddPerson,GNU C++14,1174,B,1174B
55054109,2019-06-03 21:17:00,Bsher,AnotherOneBitesTheDust,GNU C++14,1148,A,1148A
55056409,2019-06-03 22:13:00,Bsher,DirtyDeedsDoneDirtCheap,GNU C++14,1148,D,1148D
55058365,2019-06-03 23:17:00,Bsher,CrazyDiamond,GNU C++14,1148,C,1148C
55060057,2019-06-04 00:40:00,Bsher,BornThisWay,GNU C++14,1148,B,1148B
55078496,2019-06-04 12:43:00,Bsher,ChromeTabs,GNU C++14,101608,A,101608A
55078933,2019-06-04 12:54:00,Bsher,Amessageforyou!,GNU C++14,101608,C,101608C
55079085,2019-06-04 12:58:00,Bsher,OverCode,GNU C++14,101608,B,101608B
55080987,2019-06-04 13:42:00,Bsher,TestCases,GNU C++14,101608,D,101608D
55081882,2019-06-04 14:03:00,Bsher,WiFiPassword,GNU C++14,101608,G,101608G
55086137,2019-06-04 15:38:00,Bsher,WinningCells,GNU C++14,101608,M,101608M
55094431,2019-06-04 19:17:00,Bsher,FallingAnvils,GNU C++14,77,B,77B
55103361,2019-06-05 01:36:00,Bsher,MagicGems,GNU C++14,1117,D,1117D
55181871,2019-06-06 02:30:00,Bsher,ViewsMatter,GNU C++14,1061,B,1061B
55183322,2019-06-06 04:21:00,Bsher,"Prizes,Prizes,morePrizes",GNU C++14,208,D,208D
55183796,2019-06-06 04:50:00,Bsher,VasyaandChess,GNU C++14,493,D,493D
55197202,2019-06-06 12:01:00,Bsher,UnbearableControversyofBeing,GNU C++14,489,D,489D
55197365,2019-06-06 12:05:00,Bsher,ColorfulGraph,GNU C++14,246,D,246D
55199994,2019-06-06 13:10:00,Bsher,LittleGirlandMaximumXOR,GNU C++14,276,D,276D
55200133,2019-06-06 13:13:00,Bsher,MagicBox,GNU C++14,231,D,231D
55216962,2019-06-06 20:17:00,Bsher,Password,GNU C++14,126,B,126B
55220113,2019-06-06 22:00:00,Bsher,LuckyCommonSubsequence,GNU C++14,346,B,346B
55244766,2019-06-07 15:10:00,Bsher,NauuoandVotes,GNU C++14,1173,A,1173A
55257027,2019-06-07 15:55:00,Bsher,NauuoandChess,GNU C++14,1173,B,1173B
55261520,2019-06-07 16:27:00,Bsher,NauuoandCircle,GNU C++14,1173,D,1173D
55314000,2019-06-08 22:42:00,Bsher,Substring,GNU C++14,919,D,919D
55339922,2019-06-09 17:43:00,Bsher,Divideit!,GNU C++14,1176,A,1176A
55342569,2019-06-09 17:48:00,Bsher,Mergeit!,GNU C++14,1176,B,1176B
55348601,2019-06-09 18:03:00,Bsher,Loseit!,GNU C++14,1176,C,1176C
55358753,2019-06-09 18:38:00,Bsher,Coverit!,GNU C++14,1176,E,1176E
55495633,2019-06-12 15:25:00,Bsher,RearrangeColumns,GNU C++14,102215,B,102215B
55497811,2019-06-12 16:29:00,Bsher,DeckSorting,GNU C++14,102215,K,102215K
55499887,2019-06-12 17:32:00,Bsher,InscribedCircle,GNU C++14,102215,L,102215L
55501025,2019-06-12 18:05:00,Bsher,RoomsandPassages,GNU C++14,102215,A,102215A
55502552,2019-06-12 18:51:00,Bsher,ThirdPartySoftware2,GNU C++14,102215,E,102215E
55504251,2019-06-12 19:52:00,Bsher,JumpsonaCircle,GNU C++14,102215,C,102215C
55538583,2019-06-13 21:03:00,Bsher,FromHerotoZero,GNU C++14,1175,A,1175A
55539022,2019-06-13 21:22:00,Bsher,CatchOverflow!,GNU C++14,1175,B,1175B
55559590,2019-06-14 14:54:00,Bsher,Electrification,GNU C++14,1175,C,1175C
55563367,2019-06-14 16:55:00,Bsher,ArraySplitting,GNU C++14,1175,D,1175D
55564769,2019-06-14 17:45:00,Bsher,,GNU C++14,102190,A,102190A
55565489,2019-06-14 18:11:00,Bsher,,GNU C++14,102190,F,102190F
55566207,2019-06-14 18:33:00,Bsher,,GNU C++14,102190,H,102190H
55567866,2019-06-14 19:39:00,Bsher,,GNU C++14,102190,L,102190L
55574541,2019-06-15 00:59:00,Bsher,,GNU C++14,102190,I,102190I
55576107,2019-06-15 04:04:00,Bsher,Xortree,GNU C++14,430,C,430C
55599023,2019-06-15 19:56:00,Bsher,Recoverit!,GNU C++14,1176,D,1176D
55685724,2019-06-17 18:22:00,Bsher,Geometry,GNU C++14,100814,F,100814F
55686570,2019-06-17 18:48:00,Bsher,Salem,GNU C++14,100814,I,100814I
55686914,2019-06-17 18:57:00,Bsher,UnluckyTeacher,GNU C++14,100814,B,100814B
55692767,2019-06-17 22:11:00,Bsher,ArcadeGame,GNU C++14,100814,A,100814A
55693832,2019-06-17 22:55:00,Bsher,FrozenRivers,GNU C++14,100814,D,100814D
55696297,2019-06-18 01:31:00,Bsher,PhDmath,GNU C++14,100814,K,100814K
55697279,2019-06-18 03:05:00,Bsher,Itisallaboutwisdom,GNU C++14,100814,G,100814G
55713792,2019-06-18 14:39:00,Bsher,Palmyra,GNU C++14,100814,E,100814E
55719815,2019-06-18 17:41:00,Bsher,ValidBFS?,GNU C++14,1037,D,1037D
55725924,2019-06-18 20:43:00,Bsher,LostNumbers,GNU C++14,1167,B,1167B
55729909,2019-06-18 23:17:00,Bsher,LostNumbers,GNU C++14,1167,B,1167B
55800384,2019-06-19 21:55:00,Bsher,Ropewalkers,GNU C++14,1185,A,1185A
55805628,2019-06-20 01:01:00,Bsher,EmailfromPolycarp,GNU C++14,1185,B,1185B
55806564,2019-06-20 02:10:00,Bsher,PlaylistforPolycarp(easyversion),GNU C++14,1185,G1,1185G1
55808530,2019-06-20 04:37:00,Bsher,ExtraElement,GNU C++14,1185,D,1185D
55811052,2019-06-20 06:46:00,Bsher,TwoPizzas,GNU C++14,1185,F,1185F
55813316,2019-06-20 08:12:00,Bsher,PolycarpandSnakes,GNU C++14,1185,E,1185E
55831191,2019-06-20 16:14:00,Bsher,ExaminBerSU(easyversion),GNU C++14,1185,C1,1185C1
55831599,2019-06-20 16:25:00,Bsher,ExaminBerSU(hardversion),GNU C++14,1185,C2,1185C2
55845536,2019-06-21 00:02:00,Bsher,Theleastroundway,GNU C++14,2,B,2B
55876718,2019-06-21 20:10:00,Bsher,AlexandaRhombus,GNU C++14,1180,A,1180A
55885027,2019-06-21 20:37:00,Bsher,NickandArray,GNU C++14,1180,B,1180B
55914514,2019-06-22 07:37:00,Bsher,DestroyingArray,GNU C++14,722,C,722C
55930325,2019-06-22 14:09:00,Bsher,EhabandtheExpectedXORProblem,GNU C++14,1174,D,1174D
55974810,2019-06-23 19:50:00,Bsher,ShooshunsandSequence,GNU C++14,222,A,222A
55975062,2019-06-23 19:59:00,Bsher,CosmicTables,GNU C++14,222,B,222B
55977410,2019-06-23 21:24:00,Bsher,DecodingGenome,GNU C++14,222,E,222E
55982158,2019-06-24 01:19:00,Bsher,ReducingFractions,GNU C++14,222,C,222C
55995059,2019-06-24 12:53:00,Bsher,Coach,GNU C++14,102254,C,102254C
55995587,2019-06-24 13:12:00,Bsher,BuildingBridges,GNU C++14,102254,B,102254B
55996049,2019-06-24 13:29:00,Bsher,FriendshipMatters,GNU C++14,102254,F,102254F
55996597,2019-06-24 13:48:00,Bsher,GradeConcept,GNU C++14,102254,G,102254G
55997718,2019-06-24 14:24:00,Bsher,Donimo's,GNU C++14,102254,D,102254D
55998097,2019-06-24 14:36:00,Bsher,ArnonDegreeofSeparation,GNU C++14,102254,A,102254A
56007479,2019-06-24 19:19:00,Bsher,ZeroorOne,GNU C++14,101473,A,101473A
56007677,2019-06-24 19:26:00,Bsher,DangerousDive,GNU C++14,101473,E,101473E
56008266,2019-06-24 19:43:00,Bsher,Triangles,GNU C++14,101473,F,101473F
56010490,2019-06-24 20:51:00,Bsher,Patches,GNU C++14,101473,I,101473I
56011060,2019-06-24 21:07:00,Bsher,FoldingMachine,GNU C++14,101473,D,101473D
56013899,2019-06-24 22:44:00,Bsher,Trucks,GNU C++14,101473,J,101473J
56015426,2019-06-24 23:47:00,Bsher,LinesofContainers,GNU C++14,101473,G,101473G
56016637,2019-06-25 00:50:00,Bsher,Boss,GNU C++14,101473,C,101473C
56018093,2019-06-25 02:33:00,Bsher,Buses,GNU C++14,101473,H,101473H
56031393,2019-06-25 12:43:00,Bsher,Jumps,GNU C++14,101341,D,101341D
56031753,2019-06-25 12:56:00,Bsher,LastManStanding,GNU C++14,101341,M,101341M
56033573,2019-06-25 13:57:00,Bsher,PursuingtheHappiness,GNU C++14,101341,B,101341B
56034390,2019-06-25 14:21:00,Bsher,UrnwithBalls,GNU C++14,101341,C,101341C
56034786,2019-06-25 14:32:00,Bsher,IloveCodeforces,GNU C++14,101341,G,101341G
56035548,2019-06-25 14:53:00,Bsher,PerfectBan,GNU C++14,101341,H,101341H
56040458,2019-06-25 17:05:00,Bsher,BonusesandTeleports,GNU C++14,101341,E,101341E
56041945,2019-06-25 17:43:00,Bsher,Competitions,GNU C++14,101341,K,101341K
56047096,2019-06-25 20:09:00,Bsher,HighHopes,GNU C++14,102254,H,102254H
56059338,2019-06-26 07:05:00,Bsher,Popcorn,GNU C++14,101147,D,101147D
56059693,2019-06-26 07:27:00,Bsher,Commandos,GNU C++14,101147,H,101147H
56060224,2019-06-26 07:57:00,Bsher,Jumping,GNU C++14,101147,E,101147E
56061601,2019-06-26 08:48:00,Bsher,TheGalacticOlympics,GNU C++14,101147,G,101147G
56080409,2019-06-26 17:38:00,Bsher,NearestInterestingNumber,GNU C++14,1183,A,1183A
56083825,2019-06-26 17:44:00,Bsher,EqualizePrices,GNU C++14,1183,B,1183B
56090533,2019-06-26 17:58:00,Bsher,ComputerGame,GNU C++14,1183,C,1183C
56095478,2019-06-26 18:12:00,Bsher,CandyBox(easyversion),GNU C++14,1183,D,1183D
56450561,2019-07-03 00:52:00,Bsher,TheTagGame,GNU C++14,813,C,813C
56472541,2019-07-03 14:48:00,Bsher,DiceGame,GNU C++14,100502,D,100502D
56473222,2019-07-03 15:04:00,Bsher,OpeningCeremony,GNU C++14,100502,E,100502E
56473618,2019-07-03 15:14:00,Bsher,TrainPassengers,GNU C++14,100502,K,100502K
56476045,2019-07-03 16:11:00,Bsher,ClockPictures,GNU C++14,100502,H,100502H
56478864,2019-07-03 18:01:00,Bsher,AmandaLounges,GNU C++14,100502,A,100502A
56488321,2019-07-03 22:43:00,Bsher,Outing,GNU C++14,100502,G,100502G
56510045,2019-07-04 12:54:00,Bsher,EssayTime,GNU C++11,102254,E,102254E
56516191,2019-07-04 15:49:00,Bsher,GoodSubstrings,GNU C++17,271,D,271D
56533985,2019-07-05 01:08:00,Bsher,Polycarp'sphonebook,GNU C++17,858,D,858D
56534102,2019-07-05 01:16:00,Bsher,Polycarp'sphonebook,GNU C++17,858,D,858D
56534124,2019-07-05 01:18:00,Bsher,Polycarp'sphonebook,GNU C++17,858,D,858D
56596522,2019-07-05 22:48:00,Bsher,Vasiliy'sMultiset,GNU C++17,706,D,706D
56629232,2019-07-06 18:24:00,Bsher,DRMMessages,GNU C++17,101673,C,101673C
56629697,2019-07-06 18:37:00,Bsher,Sheba'sAmoebas,GNU C++17,101673,H,101673H
56631066,2019-07-06 19:20:00,Bsher,GameofThrowns,GNU C++17,101673,D,101673D
56632385,2019-07-06 20:13:00,Bsher,KeepingOnTrack,GNU C++17,101673,F,101673F
56636659,2019-07-06 23:06:00,Bsher,AQuestionofIngestion,GNU C++17,101673,G,101673G
56636831,2019-07-06 23:15:00,Bsher,AQuestionofIngestion,GNU C++17,101673,G,101673G
56639680,2019-07-07 02:46:00,Bsher,CoveredPointsCount,GNU C++17,1000,C,1000C
56639702,2019-07-07 02:48:00,Bsher,CoveredPointsCount,GNU C++17,1000,C,1000C
56684307,2019-07-07 23:48:00,Bsher,GregandGraph,GNU C++17,295,B,295B
56684577,2019-07-08 00:03:00,Bsher,GregandGraph,GNU C++17,296,D,296D
56702418,2019-07-08 12:43:00,Bsher,JudgingMoose,GNU C++17,101572,J,101572J
56705202,2019-07-08 13:49:00,Bsher,GalacticCollegiateProgrammingContest,GNU C++17,101572,G,101572G
56706141,2019-07-08 14:08:00,Bsher,BestRelayTeam,GNU C++14,101572,B,101572B
56710174,2019-07-08 15:28:00,Bsher,ImportSpaghetti,GNU C++17,101572,I,101572I
56712862,2019-07-08 16:22:00,Bsher,DistinctiveCharacter,GNU C++17,101572,D,101572D
56714136,2019-07-08 16:54:00,Bsher,KayakingTrip,GNU C++14,101572,K,101572K
56725252,2019-07-08 22:16:00,Bsher,ASimpleTask,GNU C++17,11,D,11D
56734116,2019-07-09 06:49:00,Bsher,SausageMaximization,GNU C++17,282,E,282E
56742024,2019-07-09 11:07:00,Bsher,ReberlandLinguistics,GNU C++17,667,C,667C
56797737,2019-07-10 16:10:00,Bsher,MikeandCellphone,GNU C++17,689,A,689A
56806381,2019-07-10 17:00:00,Bsher,MikeandShortcuts,GNU C++17,689,B,689B
57273055,2019-07-18 12:39:00,Bsher,Ifatfirstyoudon'tsucceed...,GNU C++17,991,A,991A
57273364,2019-07-18 12:47:00,Bsher,GettinganA,GNU C++17,991,B,991B
57273851,2019-07-18 13:00:00,Bsher,Candies,GNU C++17,991,C,991C
57274774,2019-07-18 13:23:00,Bsher,Bishwock,GNU C++17,991,D,991D
57294788,2019-07-18 21:37:00,Bsher,BusNumber,GNU C++17,991,E,991E
57296944,2019-07-18 22:52:00,Bsher,PizzaSeparation,GNU C++17,895,A,895A
57330136,2019-07-19 16:47:00,Bsher,Divisibility,GNU C++14,100484,A,100484A
57333182,2019-07-19 18:00:00,Bsher,Dictionary,GNU C++14,100484,F,100484F
57334028,2019-07-19 18:19:00,Bsher,CowAcrobats,GNU C++14,100484,L,100484L
57374500,2019-07-20 15:03:00,Bsher,HatXor,GNU C++17,101962,E,101962E
57376410,2019-07-20 15:45:00,Bsher,ReidoCangaço,GNU C++17,101962,K,101962K
57378530,2019-07-20 16:35:00,Bsher,ColonialMansions,GNU C++17,101962,I,101962I
57381078,2019-07-20 17:35:00,Bsher,ColorChangingSofa,GNU C++14,101962,B,101962B
57385464,2019-07-20 18:36:00,Bsher,XKSegments,GNU C++17,895,B,895B
57427904,2019-07-21 00:46:00,Bsher,SquareSubsets,GNU C++17,895,C,895C
57428824,2019-07-21 01:40:00,Bsher,SUMandREPLACE,GNU C++17,920,F,920F
57450991,2019-07-21 12:43:00,Bsher,MagicMultiple,GNU C++17,101656,B,101656B
57452012,2019-07-21 13:05:00,Bsher,GoodVersusEvil,GNU C++17,101656,A,101656A
57452176,2019-07-21 13:08:00,Bsher,Tongues,GNU C++14,101656,L,101656L
